#gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	ENTREZID
MAP7D2	0	-0.5077823912204	0.01	0.18	0	256714
PABPN1	6.02141202833225e-46	-0.508019600839406	0.193	0.381	2.04884565676033e-41	8106
INTS1	1.94196479648849e-81	-0.508113777665617	0.092	0.275	6.60772941653174e-77	26173
CHD3	3.1395093418211e-128	-0.508196660538749	0.027	0.16	1.06824944864805e-123	1107
FASTK	4.36122126120284e-83	-0.508828150335251	0.103	0.298	1.48394914633688e-78	10922
ZNF568	1.55129018282333e-168	-0.508869015354865	0.042	0.231	5.27841997607466e-164	374900
MIDN	7.62479372656035e-121	-0.509126611977742	0.065	0.257	2.59441231339943e-116	90007
SLC25A1	8.92751875020405e-58	-0.509205329485849	0.084	0.23	3.03767752994443e-53	6576
MID1	5.63607049350452e-49	-0.509356844576513	0.136	0.302	1.91772934611985e-44	4281
SNRNP70	8.66763864596877e-29	-0.509400885876159	0.504	0.663	2.94925072567733e-24	6625
KIF1C	1.90197431022158e-123	-0.510137526037362	0.078	0.291	6.47165778795993e-119	10749
LYPD6	0	-0.510332252868844	0.011	0.17	0	130574
CLASRP	4.78946628969579e-52	-0.510481104613534	0.225	0.436	1.62966379973189e-47	11129
CKMT2-AS1	3.35573390345545e-20	-0.511754251824242	0.367	0.526	1.14182201798975e-15	100131067
UCK2	6.44080376065517e-97	-0.512010879372235	0.094	0.298	2.19154788760053e-92	7371
LAPTM4B	3.854026908619e-104	-0.512627054361167	0.053	0.214	1.3113711959267e-99	55353
SERPINA7	3.79468415332794e-258	-0.512917403968009	0.022	0.2	1.29117923001136e-253	6906
PSMB4	6.75290575263459e-85	-0.512996441729959	0.055	0.202	2.29774371139145e-80	5692
FXR1	2.4005425653782e-54	-0.513005503758913	0.222	0.435	8.16808613295585e-50	8087
ZNF235	1.08981724289561e-83	-0.513132844652984	0.12	0.33	3.70821215067659e-79	9310
DNAJC2	5.10064625494748e-80	-0.513799467950788	0.115	0.315	1.73554589470843e-75	27000
PRPF6	1.79993280990515e-86	-0.513864315484971	0.115	0.325	6.12445137898326e-82	24148
TAOK1	1.00783988280781e-38	-0.513884361572667	0.324	0.523	3.42927598524185e-34	57551
CLIC1	0	-0.513961634960906	0.012	0.171	0	1192
AP3D1	1.92752695188525e-67	-0.514393206527448	0.16	0.376	6.55860320648474e-63	8943
UPK3BL1	8.57235237740163e-115	-0.514750146154357	0.058	0.234	2.91682861993468e-110	100134938
GPAA1	8.16927693005402e-158	-0.514871904706436	0.045	0.232	2.77967816822018e-153	8733
COPE	5.80601287371219e-125	-0.516011441519989	0.059	0.247	1.97555394040931e-120	11316
ZFP36L2	2.14593244298737e-65	-0.516062881921163	0.081	0.234	7.30174973050881e-61	678
MORC2	4.17078707562956e-95	-0.516359394318727	0.107	0.318	1.41915201035371e-90	22880
AGPAT1	2.16980970097212e-260	-0.516482593335538	0.023	0.206	7.38299448852773e-256	10554
CPNE1	1.89564348789388e-74	-0.516754184684494	0.148	0.363	6.45011653190772e-70	8904
ILRUN	1.65624072134683e-38	-0.516948577733902	0.358	0.542	5.63552467845472e-34	64771
PCED1A	1.05987573485204e-75	-0.517124446121122	0.075	0.235	3.60633317540754e-71	64773
KDELR2	9.8113765795956e-94	-0.517343416815513	0.062	0.224	3.3384189949732e-89	11014
MAP2K2	3.07845877977165e-127	-0.517530559866024	0.071	0.276	1.0474763844051e-122	5605
C2CD5	3.85868208676352e-70	-0.517539316848452	0.151	0.36	1.31295516684216e-65	9847
PHIP	1.67429615431275e-33	-0.517667020040196	0.317	0.5	5.69696009466455e-29	55023
RPS3A	2.80094600709157e-63	-0.518175846577095	0.077	0.222	9.53049888372976e-59	6189
PPIB	2.12721494957174e-95	-0.518390683878607	0.049	0.197	7.23806158741279e-91	5479
AHCTF1	7.76382950059159e-48	-0.518778837145417	0.243	0.446	2.6417206258713e-43	25909
ATG4B	1.70572551282711e-75	-0.520385792875423	0.146	0.362	5.80390162994553e-71	23192
CLUH	1.6355618302542e-72	-0.520696524384239	0.164	0.388	5.56516268362294e-68	23277
ARHGEF11	1.07769224841864e-48	-0.520788863991221	0.266	0.474	3.66695564446926e-44	9826
PKN1	6.12660693720787e-161	-0.521579002552677	0.039	0.218	2.08463927645435e-156	5585
NGEF	1.6579860509508e-58	-0.522378597628544	0.237	0.459	5.64146333696519e-54	25791
DLG1	4.78145809409925e-35	-0.522484519053306	0.573	0.673	1.62693893109821e-30	1739
RALY	3.36151416636155e-83	-0.522692021489525	0.138	0.36	1.14378881024618e-78	22913
RFX3	7.95300629964456e-48	-0.523163321645669	0.161	0.339	2.70608992351706e-43	5991
LINC01138	2.55273508752242e-77	-0.52321014983566	0.101	0.286	8.6859364088038e-73	388685
DGAT1	1.07172545465402e-83	-0.523877929307839	0.084	0.263	3.64665303200576e-79	8694
STXBP4	3.59480933363244e-76	-0.524182230559561	0.11	0.3	1.22316982386177e-71	252983
CMTR1	3.0458553747065e-112	-0.524350625267364	0.087	0.297	1.03638274979763e-107	23070
NAPRT	5.63653014516045e-77	-0.524522854416295	0.133	0.345	1.9178857471923e-72	93100
LLGL2	1.08848667263385e-64	-0.524586169265704	0.187	0.406	3.70368475230395e-60	3993
HGS	6.02334466459431e-124	-0.525000359541658	0.07	0.272	2.04950325557486e-119	9146
DYM	1.363288195795e-31	-0.525222420757288	0.418	0.565	4.63872441501207e-27	54808
C6orf89	7.03613936195458e-105	-0.52528634261975	0.104	0.324	2.39411677929866e-100	221477
SNRPB	5.14245658374471e-215	-0.525749682717151	0.027	0.202	1.74977227718497e-210	6628
TMBIM6	1.70324415856977e-38	-0.526004472288541	0.248	0.437	5.79545857394948e-34	7009
ORM1	1.22875278344664e-39	-0.527163707458532	0.212	0.393	4.18095422095553e-35	5004
CDK6	2.95500254838224e-40	-0.527307207818951	0.275	0.469	1.00546916711254e-35	1021
WDR43	1.24057078125837e-46	-0.527510375524841	0.214	0.412	4.22116614030975e-42	23160
EEF1B2	1.05799060387671e-71	-0.527950172194397	0.064	0.206	3.59991882875088e-67	1933
SNRPC	4.91157971467976e-141	-0.528238088202299	0.032	0.182	1.67121411371694e-136	6631
YEATS2	1.01199872594122e-71	-0.52834338718879	0.113	0.301	3.44342686488759e-67	55689
CSNK2A1	2.12617015232678e-66	-0.529616200096857	0.194	0.421	7.23450656030711e-62	1457
PIP4K2A	8.14552740807015e-44	-0.529935270169799	0.176	0.352	2.77159715586995e-39	5305
GTF2IRD1	7.03133186624792e-81	-0.53020118913333	0.153	0.386	2.39248098080952e-76	9569
ABCF1	1.11040586685968e-99	-0.530425858152018	0.12	0.349	3.77826700257673e-95	23
TMCO1	2.0084879649807e-97	-0.530689640922563	0.108	0.324	6.83408114964334e-93	54499
PGPEP1	5.37108783139392e-76	-0.530757658942394	0.159	0.382	1.82756634551009e-71	54858
TSPAN7	8.14991020939495e-240	-0.531462112823677	0.018	0.173	2.77308844784873e-235	7102
HSPA5	8.86566994301258e-86	-0.53165930196032	0.089	0.275	3.01663285480946e-81	3309
SRP14	2.41653735299983e-156	-0.532339934174311	0.03	0.185	8.22250999731722e-152	6727
AUP1	6.37350300190035e-99	-0.533542604936966	0.101	0.312	2.16864813142661e-94	550
PUM3	6.17207814141738e-50	-0.535314707455819	0.235	0.439	2.10011130839868e-45	9933
SPPL3	7.67594461865672e-43	-0.535360738958924	0.337	0.541	2.61181691594414e-38	121665
WNK1	1.86992216384045e-40	-0.535507521591748	0.465	0.641	6.3625971546835e-36	65125
ZNF611	5.1041824771677e-177	-0.536652063347966	0.052	0.266	1.73674912968108e-172	81856
RPTOR	5.11131103792932e-43	-0.536720116813219	0.326	0.53	1.73917469376583e-38	57521
MIPOL1	2.4012001716898e-53	-0.537354138752844	0.195	0.397	8.17032370419173e-49	145282
ONECUT2	4.41172785028372e-56	-0.537414337944019	0.239	0.468	1.50113451833754e-51	9480
KRT8	2.78063975147023e-87	-0.537437697875406	0.087	0.272	9.46140481835259e-83	3856
ATF6B	5.3121010153644e-200	-0.538696053991317	0.052	0.28	1.80749549148789e-195	1388
PLXNB1	3.5779290584321e-55	-0.538927770279381	0.215	0.426	1.21742614142211e-50	5364
NRG3	1.07867254885412e-104	-0.538965263228849	0.039	0.18	3.67029121473103e-100	10718
SAE1	6.98989466975802e-69	-0.539089602632036	0.086	0.249	2.37838156033186e-64	10055
EIF6	4.92936857377179e-118	-0.539759523160441	0.058	0.237	1.67726695091159e-113	3692
ANKRD36	2.28049818947374e-56	-0.540150531427307	0.108	0.269	7.75962313950336e-52	375248
ZNF790-AS1	0	-0.540462645062692	0.014	0.215	0	284408
KLHL23	1.79748692591403e-78	-0.540933212604234	0.081	0.25	6.11612901411506e-74	151230
C7orf50	1.15131187816187e-71	-0.541311653155075	0.123	0.318	3.91745379663359e-67	84310
MTRNR2L12	2.6347739590289e-64	-0.541816983212943	0.101	0.271	8.96508187299174e-60	100463498
ZSCAN18	1.86236556629759e-286	-0.542134428071771	0.03	0.245	6.33688507588418e-282	65982
RPS26	2.35931976858863e-75	-0.542613001309659	0.05	0.182	8.02782144459968e-71	6231
BMPR1A	2.07004698299069e-56	-0.542887541621916	0.26	0.487	7.04354186432412e-52	657
ERBB3	2.66271426063573e-45	-0.543166832667147	0.325	0.528	9.06015154323913e-41	2065
ZNRF3	7.89738864607271e-48	-0.5435567369119	0.349	0.567	2.6871654607127e-43	84133
LINC00665	0	-0.544606542679749	0.013	0.211	0	100506930
CASP8AP2	7.12734907942433e-127	-0.544693823627922	0.108	0.357	2.42515179776492e-122	9994
CLPTM1	1.64368477414742e-120	-0.544759460056332	0.084	0.298	5.59280181251403e-116	1209
VPS28	2.91601022410489e-120	-0.545159314473754	0.064	0.254	9.9220163885393e-116	51160
SOS1	1.54381126751685e-46	-0.545390460762505	0.376	0.586	5.25297221885282e-42	6654
SOX13	3.62735698641853e-113	-0.545661447381034	0.116	0.357	1.23424448819877e-108	9580
C19orf48	1.41421161582164e-174	-0.54658572847663	0.03	0.195	4.81199644399472e-170	84798
TANC1	2.36526048042096e-67	-0.546788889275343	0.166	0.381	8.04803531068036e-63	85461
MSI2	1.12823135725833e-38	-0.547113232417737	0.417	0.598	3.83892001620719e-34	124540
UBE2E3	1.87627391750488e-46	-0.547270743245391	0.229	0.422	6.3842096317021e-42	10477
TAPBP	1.18775723227958e-72	-0.54742060395138	0.104	0.285	4.04146275855451e-68	6892
ELP1	8.46374133680355e-69	-0.547652819942379	0.137	0.336	2.87987262726077e-64	8518
PLAG1	1.32947649138056e-215	-0.548188600558435	0.03	0.213	4.52367670957151e-211	5324
CCDC88A	2.29885135119781e-65	-0.548437950169861	0.149	0.35	7.82207160758566e-61	55704
HECTD4	9.78652546645163e-40	-0.549844487954668	0.337	0.537	3.32996315521483e-35	283450
TFCP2	2.19647979543454e-68	-0.550483614949595	0.206	0.438	7.47374215194556e-64	7024
TET1	2.36884560660711e-126	-0.550502216597509	0.08	0.297	8.06023406104134e-122	80312
PCMTD2	1.22858837935426e-109	-0.551024384396551	0.111	0.343	4.18039481959079e-105	55251
PDIA3	1.32705798846451e-63	-0.551302881008374	0.14	0.331	4.51544751154934e-59	2923
RCN3	1.90827785820951e-110	-0.551630879014646	0.057	0.231	6.49310624034367e-106	57333
ARF1	2.33848785308645e-86	-0.553337637699703	0.101	0.298	7.95693876891195e-82	375
ASH1L	2.67851340714188e-41	-0.553506689332857	0.601	0.696	9.11390971914094e-37	55870
HNRNPUL1	3.19015904494146e-98	-0.553690158936907	0.097	0.304	1.08548351663178e-93	11100
MPZL1	3.78753432484481e-135	-0.555004189194482	0.063	0.263	1.28874642937169e-130	9019
PLD1	7.73037737517804e-30	-0.555204777201174	0.31	0.459	2.63033820567808e-25	5337
TPM2	6.52783794207534e-85	-0.555333410877302	0.063	0.219	2.22116213817056e-80	7169
TXNIP	2.82266654624679e-58	-0.555530106627882	0.211	0.427	9.60440519025932e-54	10628
CERS2	7.17668372974276e-91	-0.555548875440239	0.109	0.318	2.44193840588227e-86	29956
FAM117B	5.24440646752086e-129	-0.556263723041012	0.059	0.25	1.78446174463865e-124	150864
ACBD3	1.94332695339835e-75	-0.55661913784504	0.17	0.399	6.61236429163321e-71	64746
ARHGEF28	2.1583775241018e-43	-0.55709504520613	0.319	0.519	7.34409536350878e-39	64283
RNASEK	1.60504706109318e-139	-0.557492838187617	0.037	0.196	5.46133313007567e-135	440400
EIF3E	4.25268037350187e-45	-0.55821086145728	0.221	0.411	1.44701702388775e-40	3646
ZSWIM5	7.83051551164988e-87	-0.558796130225846	0.096	0.289	2.66441120799399e-82	57643
ATP5F1E	2.18071664952205e-80	-0.559536994005465	0.059	0.204	7.42010647166372e-76	514
PUS7	1.7084015987353e-76	-0.559583581460054	0.093	0.269	5.81300727985673e-72	54517
MRPS21	1.11256798063702e-102	-0.559967404662366	0.08	0.273	3.78562381091553e-98	54460
ESF1	8.02114555359619e-77	-0.560095895910143	0.152	0.372	2.72927498606664e-72	51575
ATP5F1D	2.00289307917224e-101	-0.560135722653785	0.093	0.298	6.81504399119146e-97	513
SLC17A2	1.53086014151219e-95	-0.561174006385497	0.12	0.339	5.20890471750937e-91	10246
DDAH2	0	-0.561593108032379	0.012	0.189	0	23564
NEDD4L	2.57838120777897e-49	-0.562176681176664	0.439	0.649	8.77319989758873e-45	23327
MIR4713HG	6.43892843563587e-123	-0.563141231519362	0.027	0.155	2.19090978950946e-118	109729174
NR2F1	0	-0.563661027950431	0.009	0.185	0	7025
STK39	8.38726420348591e-116	-0.564553894497443	0.059	0.24	2.85385051787812e-111	27347
RPN2	9.66004874888823e-94	-0.564665055953158	0.116	0.336	3.28692818729671e-89	6185
ATAT1	5.37774387298577e-173	-0.56470063221361	0.045	0.243	1.82983113022214e-168	79969
BRI3	5.92600870297636e-67	-0.565172717903166	0.147	0.348	2.01638372127474e-62	25798
MIB1	2.22506879940634e-60	-0.565713634148745	0.23	0.453	7.57101909686001e-56	57534
BAG6	4.53434161209894e-137	-0.565734819323874	0.078	0.298	1.54285507693278e-132	7917
LENG8	1.33239547762528e-46	-0.567138631160628	0.267	0.486	4.53360885216779e-42	114823
ANK3	4.07571763271954e-17	-0.567426183111159	0.046	0.102	1.38680368170915e-12	288
TXNDC5	1.83862672382085e-110	-0.568836920557154	0.083	0.286	6.25611129047284e-106	81567
SMO	3.81463257562365e-120	-0.56929909803758	0.098	0.327	1.2979668801817e-115	6608
ZNF678	5.05658188519583e-182	-0.569599659595583	0.053	0.269	1.72055255225673e-177	339500
ITGA6	2.41677883994307e-88	-0.570366449734587	0.115	0.327	8.22333168079028e-84	3655
RIF1	3.50169729913553e-58	-0.571629928293629	0.186	0.395	1.19148752300386e-53	55183
LMNA	9.94206123137833e-113	-0.572034687586128	0.107	0.341	3.38288575458879e-108	4000
EDEM3	1.44064505824048e-76	-0.572511286456002	0.17	0.398	4.90193887516905e-72	80267
GTF3C2	1.27491312229408e-107	-0.573082623227688	0.122	0.361	4.33801938991783e-103	2976
C6orf62	1.21065103692017e-58	-0.573189781699909	0.201	0.411	4.11936121822456e-54	81688
TET3	4.41125480415096e-76	-0.573694091922192	0.164	0.39	1.5009735596604e-71	200424
CD46	4.51342523507443e-45	-0.573886122156737	0.307	0.514	1.53573807048643e-40	4179
FGD6	2.36623374478169e-82	-0.574743940257268	0.124	0.331	8.05134693999418e-78	55785
ETFB	1.73153610788501e-63	-0.574888163440539	0.189	0.406	5.89172476068955e-59	2109
BSG	3.28779576365044e-112	-0.575078258199701	0.066	0.25	1.1187053865397e-107	682
PTBP1	2.77412847963047e-97	-0.576500744184194	0.13	0.363	9.43924956479062e-93	5725
RPL22	4.30887797605634e-65	-0.576545361497805	0.095	0.258	1.46613882013293e-60	6146
CSE1L	2.10153525422479e-107	-0.577462617756402	0.099	0.317	7.15068385602528e-103	1434
RANBP9	3.25769363473309e-51	-0.577503342694618	0.279	0.49	1.10846283615428e-46	10048
TPR	6.78140882855698e-52	-0.577955498794467	0.279	0.5	2.3074421680048e-47	7175
BPTF	1.01907918109716e-41	-0.578437246587055	0.427	0.62	3.46751882160121e-37	2186
RPS29	8.75914460706996e-49	-0.578559619462858	0.125	0.283	2.98038654400163e-44	6235
DSCAML1	2.69686982426424e-194	-0.578847710702133	0.016	0.15	9.1763692640415e-190	57453
MAP3K7	6.56205062923815e-78	-0.579156270458311	0.162	0.385	2.23280334710457e-73	6885
PET100	2.14718239864821e-230	-0.579376464437588	0.021	0.185	7.3060028296404e-226	100131801
VARS2	4.2172435054421e-189	-0.580489929659022	0.051	0.268	1.43495927516173e-184	57176
TCEA2	7.09801993464453e-255	-0.580805965153319	0.032	0.238	2.41517226296215e-250	6919
GIGYF1	3.97468840031458e-99	-0.581718111757866	0.126	0.359	1.35242747509104e-94	64599
WDR6	3.99729252932707e-111	-0.582140717189152	0.098	0.321	1.36011875602883e-106	11180
RCOR3	1.30057583643947e-49	-0.582893204949922	0.29	0.497	4.42533934106894e-45	55758
NR2F1-AS1	7.98526131288846e-260	-0.583084859836709	0.024	0.21	2.71706501432343e-255	441094
KRT18	3.55918838691312e-73	-0.584361428335411	0.115	0.305	1.21104944053106e-68	3875
TRIM27	1.89515819640361e-94	-0.584751483436987	0.14	0.374	6.44846527908291e-90	5987
NUP153	1.46724642643833e-62	-0.585717489010651	0.264	0.498	4.99245269059906e-58	9972
APOM	1.88180038662554e-85	-0.585792112009297	0.052	0.196	6.40301399553205e-81	55937
EIF3G	7.32607801768302e-163	-0.585825112270256	0.047	0.242	2.49277130629682e-158	8666
PRPF4B	7.41918449488527e-57	-0.587287157325368	0.307	0.531	2.52445171622966e-52	8899
GABRB1	0	-0.58774859823748	0.012	0.189	0	2560
ZNF704	8.29409498752037e-61	-0.589593127415463	0.133	0.32	2.82214876045368e-56	619279
CST3	1.71150814099882e-82	-0.589925893562678	0.072	0.235	5.82357760056258e-78	1471
NVL	9.86090684834468e-91	-0.590460473415828	0.175	0.427	3.35527216421776e-86	4931
FAU	2.26932577008184e-95	-0.5907814269769	0.06	0.22	7.72160786528047e-91	2197
CSNK2B	2.09562188048341e-236	-0.590933199959791	0.042	0.269	7.13056301053284e-232	1460
UBR2	1.07101070969659e-40	-0.591129491750376	0.41	0.585	3.64422104081361e-36	23304
SDC2	8.74655534474021e-50	-0.591892434064168	0.509	0.706	2.9761029216013e-45	6383
SLC45A4	0	-0.593720772673868	0.017	0.236	0	57210
NSD2	9.59096614205578e-77	-0.593801867456952	0.207	0.457	3.2634221394959e-72	7468
PDZK1	2.93171009587905e-73	-0.59415435126695	0.197	0.431	9.97543677223807e-69	5174
TPD52L2	3.00253446601686e-182	-0.597250954602103	0.055	0.276	1.0216423774069e-177	7165
GSDMD	2.98521889531075e-164	-0.598257756164199	0.059	0.274	1.01575058131843e-159	79792
ACTN4	1.36334243510217e-79	-0.598448012336389	0.281	0.564	4.63890896967865e-75	81
NFATC2	3.25953056380246e-57	-0.598544280943529	0.195	0.399	1.10908786963942e-52	4773
SPIDR	2.47221390467145e-25	-0.601371669770081	0.46	0.61	8.41195503203507e-21	23514
PRRC2A	1.29586162439441e-173	-0.602050441085173	0.066	0.299	4.40929876316444e-169	7916
HLTF	5.53774402120355e-145	-0.602147660030669	0.062	0.267	1.88427278065472e-140	6596
GOLGA3	3.06499095931113e-92	-0.602876824097575	0.114	0.328	1.04289382381521e-87	2802
SETDB1	4.77379175193393e-100	-0.603168598780243	0.137	0.379	1.62433038151304e-95	9869
EIF2S3	1.74691513142879e-89	-0.603310847313959	0.11	0.316	5.94405342619962e-85	1968
SFMBT2	8.89620939760547e-186	-0.60345084474543	0.034	0.217	3.02702420962924e-181	57713
GSTA1	7.50208566686881e-73	-0.604401732395281	0.128	0.326	2.55265966900878e-68	2938
APOC1	2.82501033409875e-26	-0.604715202426203	0.654	0.77	9.6123801628044e-22	341
SLC29A1	5.62499825993889e-163	-0.605449215605904	0.055	0.263	1.91396190792681e-158	2030
SNX5	4.4376439138295e-140	-0.60604730665631	0.09	0.329	1.50995271811963e-135	27131
SMARCC1	6.08531986017256e-48	-0.606395119581158	0.367	0.577	2.07059093562232e-43	6599
NORAD	2.46401578415707e-119	-0.606526155836641	0.081	0.289	8.38406010717285e-115	647979
AHR	6.2271776254811e-47	-0.606733192809716	0.383	0.589	2.1188594588462e-42	196
EPHX1	2.30526269774492e-40	-0.609582223689995	0.347	0.535	7.84388685534686e-36	2052
LASP1	3.00051588723493e-109	-0.609720856388719	0.107	0.334	1.02095553579056e-104	3927
MARCKS	4.50601604714603e-228	-0.610292747966743	0.015	0.157	1.53321702020191e-223	4082
IARS2	7.62206222859686e-150	-0.610741975156467	0.077	0.309	2.59348289390237e-145	55699
MPC2	2.09323860671525e-92	-0.610754734700666	0.123	0.344	7.1224536832093e-88	25874
COG5	1.23090212931423e-46	-0.611125370256546	0.369	0.573	4.18826758520459e-42	10466
NPNT	0	-0.611387373402457	0.013	0.18	0	255743
SLC6A11	9.89307595536069e-104	-0.612021666552337	0.036	0.169	3.36621802457103e-99	6538
TRIM28	1.60368954988593e-168	-0.614675509666728	0.049	0.249	5.45671406244186e-164	10155
MPP7	3.9848650556751e-141	-0.615010044694306	0.054	0.246	1.35589018384401e-136	143098
ROCK2	3.28514374240364e-49	-0.615043591411803	0.411	0.61	1.11780300979026e-44	9475
EIF4A1	1.65623502533206e-97	-0.61522078914053	0.122	0.348	5.63550529719486e-93	1973
TPT1	1.11966485998336e-49	-0.617258018859676	0.242	0.448	3.80977165257938e-45	7178
ATP5ME	3.08615982991304e-93	-0.618543190345801	0.078	0.258	1.05009674372621e-88	521
KHSRP	2.48010681774642e-210	-0.618645408909014	0.063	0.316	8.43881145806396e-206	8570
ATP5MC2	8.3703292105972e-115	-0.618780205865728	0.072	0.267	2.8480882171978e-110	517
XPO5	1.91911987997185e-126	-0.620066764459396	0.091	0.317	6.52999730359223e-122	57510
GLUL	3.21785744874413e-21	-0.621184698739581	0.316	0.491	1.09490817550968e-16	2752
NRXN3	3.06213526950257e-42	-0.621886171893297	0.093	0.22	1.04192214680094e-37	9369
EIF4B	3.31130159925962e-79	-0.622800876059795	0.193	0.437	1.12670348216408e-74	1975
RPL7L1	1.16354615976645e-142	-0.625417010284962	0.072	0.291	3.95908216322133e-138	285855
MDK	0	-0.626188293151553	0.009	0.154	0	4192
GNAS	5.92682868436677e-80	-0.626951583405235	0.144	0.363	2.01666272814264e-75	2778
KIF26B	1.02825952105557e-50	-0.627048187615535	0.055	0.166	3.49875584634368e-46	55083
SYCP2L	0	-0.627456848527001	0.012	0.212	0	221711
CBFA2T2	8.26771421671158e-65	-0.62777561827855	0.317	0.567	2.81317243937828e-60	9139
FLOT1	6.94351732390752e-214	-0.629408503790615	0.057	0.301	2.36260120463277e-209	10211
HSP90B1	4.75102778600321e-44	-0.629564722382383	0.365	0.573	1.61658471446545e-39	7184
UNK	4.93059931006558e-89	-0.630254003602792	0.168	0.412	1.67768572124291e-84	85451
PRKAA2	2.42114098690614e-136	-0.630723958833977	0.058	0.252	8.23817432204684e-132	5563
HLA-A	1.1964638335364e-56	-0.630730069611651	0.117	0.284	4.07108783999096e-52	3105
ABL2	5.02272717331308e-59	-0.630821260728466	0.298	0.524	1.70903314799151e-54	27
ADD3	3.63807266295367e-131	-0.63130757453287	0.106	0.356	1.23789060429662e-126	120
OLA1	3.56662017281376e-60	-0.63147115671243	0.274	0.501	1.21357818000161e-55	29789
OSBPL3	6.34209195678469e-113	-0.632488700601622	0.039	0.185	2.15796020921556e-108	26031
SMARCA4	5.67509681346039e-96	-0.632871215768372	0.178	0.439	1.93100844174803e-91	6597
SSR2	1.70396428332444e-204	-0.633630724874129	0.046	0.264	5.79790887043976e-200	6746
EEA1	5.83252211026549e-53	-0.634064567456937	0.286	0.504	1.98457397323894e-48	8411
PAG1	1.74576022488156e-108	-0.635011053450236	0.095	0.313	5.94012374118198e-104	55824
NDUFB7	3.03550448080775e-189	-0.638751586033716	0.046	0.252	1.03286075463965e-184	4713
BCAP31	2.64209231511166e-102	-0.639363906555759	0.047	0.197	8.98998331139894e-98	10134
ZNF718	2.08865035773209e-114	-0.639665458414383	0.117	0.358	7.1068417072192e-110	255403
ARFGAP1	1.723108992859e-145	-0.640687563512211	0.074	0.297	5.86305065910202e-141	55738
ZNF331	2.51838567519201e-150	-0.641270298059579	0.117	0.401	8.56905909840834e-146	55422
FLVCR1	1.09505525831296e-184	-0.641761213486643	0.051	0.266	3.72603502193568e-180	28982
ANK2	3.72425369192339e-124	-0.642232649101631	0.03	0.166	1.26721456121385e-119	287
NOP53	3.67422699725298e-161	-0.643308101042525	0.056	0.264	1.2501924780853e-156	29997
CHD6	3.35886093932663e-57	-0.644703042754881	0.414	0.627	1.14288602321528e-52	84181
PSMD4	2.33750984631258e-119	-0.644902322223269	0.114	0.362	7.95361100306317e-115	5710
TOMM20	9.28642212419364e-202	-0.644943138202296	0.061	0.306	3.15979799197813e-197	9804
SYMPK	1.14347653663323e-80	-0.64648372466451	0.183	0.426	3.89079326354821e-76	8189
RPL23A	2.06401640494262e-117	-0.647753545158503	0.058	0.235	7.02302221945776e-113	6147
EIF3B	6.8111928719341e-82	-0.648068239528733	0.148	0.369	2.3175764866043e-77	8662
RPRD2	3.88763401200754e-65	-0.651013939417461	0.319	0.56	1.32280634892569e-60	23248
RNF43	1.13128163238927e-73	-0.651032082021084	0.19	0.422	3.84929888236773e-69	54894
TTC28	3.09414511542447e-56	-0.651526255983441	0.663	0.749	1.05281381697433e-51	23331
GNG4	1.14861883053666e-158	-0.652025536529047	0.021	0.153	3.90829043278402e-154	2786
DST	2.17703908680772e-60	-0.652101193541047	0.766	0.792	7.40759319677194e-56	667
YIPF3	0	-0.652436743554775	0.028	0.255	0	25844
NELFE	0	-0.652459962906834	0.036	0.282	0	7936
SPOPL	2.23806295209007e-106	-0.654354693007509	0.124	0.362	7.61523300078168e-102	339745
SERPINB6	6.46030006806819e-161	-0.655937236380701	0.077	0.315	2.19818170116088e-156	5269
CCT3	1.80766497928904e-139	-0.658761190017235	0.1	0.348	6.15076085852888e-135	7203
ENAH	3.9678106769503e-83	-0.658973841619065	0.159	0.391	1.35008726093911e-78	55740
PELI1	1.87571805001259e-129	-0.65923746458136	0.1	0.34	6.38231823697285e-125	57162
WASHC1	1.79825680028047e-117	-0.660586110871305	0.142	0.408	6.11874858863433e-113	100287171
ZFX	3.44912398529242e-84	-0.662343019655736	0.189	0.436	1.1735989272356e-79	7543
SLC9A3R1	3.05941823579724e-111	-0.662513249828244	0.12	0.361	1.04099764891237e-106	9368
ASPH	1.39881154663534e-40	-0.662616294293555	0.378	0.581	4.75959616858142e-36	444
GMDS	6.92190483190749e-31	-0.663617475824214	0.437	0.613	2.35524733810484e-26	2762
KIF13A	1.18143744791983e-41	-0.664024137174466	0.494	0.621	4.01995906029202e-37	63971
HEATR1	2.54537482524999e-151	-0.664251106084381	0.09	0.338	8.6608923803956e-147	55127
GTF2I	2.01542443315812e-63	-0.66492157023915	0.431	0.654	6.85768317626382e-59	2969
CTSA	7.85014374883525e-256	-0.665152056822391	0.044	0.284	2.67108991197868e-251	5476
PCMTD1	3.80237957973609e-72	-0.665388422575427	0.228	0.469	1.293797675801e-67	115294
HCG18	7.21820276928878e-136	-0.665564180693246	0.124	0.391	2.4560656742782e-131	414777
ROMO1	1.16483811601615e-229	-0.665638765262079	0.022	0.187	3.96347817355655e-225	140823
ANAPC5	9.270126079304e-81	-0.667431395981568	0.188	0.427	3.15425309974398e-76	51433
USP49	2.80029132115345e-133	-0.668032718864688	0.101	0.345	9.52827124935673e-129	25862
SMARCA1	3.25500739922847e-55	-0.668325376487838	0.346	0.558	1.10754881766148e-50	6594
DSP	1.61938619441043e-71	-0.669865549648246	0.245	0.494	5.51012346510094e-67	1832
