#ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
CC	GO:0005925	focal adhesion	97/1220	422/19869	1.24166854490406e-30	1.20619230076395e-28	9.22382347643019e-29	RPS18/RPS19/RPL8/RPL13A/RPS15/RPS11/RPL37A/RPLP0/MAP4K4/RPL18/RPLP1/RPL3/RPLP2/RPS2/RPS4X/RPL38/RPS16/RPL23/CALR/RPS14/RPS5/RPL30/RPS3/RPS17/RPL9/RPS9/RPL6/RPL19/ACTB/RPL7/RPL4/P4HB/PABPC1/RPL7A/RPS10/RPL5/PTK2/FGFR3/RPL12/ACTG1/RPS7/PPIA/RPS8/NECTIN2/PTK7/RPL10A/RPL31/RPL27/PIP5K1A/PFN1/PTPRA/CASK/ENAH/DST/HSP90B1/FLOT1/MARCKS/LASP1/ACTN4/RPS29/RPL22/BSG/CD46/ITGA6/ATAT1/MPZL1/ARF1/PDIA3/HSPA5/PPIB/RPS3A/MAP2K2/PCBP2/SHROOM4/DNM2/PIK3R2/CFL1/NPM1/NEDD9/DCAF6/TRIOBP/CDC42EP1/RAB10/CDH2/PVR/CTNNB1/SNTB1/CLTC/ADAM10/ATP6V0C/RPS13/NRP1/LIMA1/ARPC2/YWHAZ/RDX/HSPG2	97
CC	GO:0030055	cell-substrate junction	97/1220	432/19869	9.05293401107019e-30	7.69499390940966e-28	5.88440710719563e-28	RPS18/RPS19/RPL8/RPL13A/RPS15/RPS11/RPL37A/RPLP0/MAP4K4/RPL18/RPLP1/RPL3/RPLP2/RPS2/RPS4X/RPL38/RPS16/RPL23/CALR/RPS14/RPS5/RPL30/RPS3/RPS17/RPL9/RPS9/RPL6/RPL19/ACTB/RPL7/RPL4/P4HB/PABPC1/RPL7A/RPS10/RPL5/PTK2/FGFR3/RPL12/ACTG1/RPS7/PPIA/RPS8/NECTIN2/PTK7/RPL10A/RPL31/RPL27/PIP5K1A/PFN1/PTPRA/CASK/ENAH/DST/HSP90B1/FLOT1/MARCKS/LASP1/ACTN4/RPS29/RPL22/BSG/CD46/ITGA6/ATAT1/MPZL1/ARF1/PDIA3/HSPA5/PPIB/RPS3A/MAP2K2/PCBP2/SHROOM4/DNM2/PIK3R2/CFL1/NPM1/NEDD9/DCAF6/TRIOBP/CDC42EP1/RAB10/CDH2/PVR/CTNNB1/SNTB1/CLTC/ADAM10/ATP6V0C/RPS13/NRP1/LIMA1/ARPC2/YWHAZ/RDX/HSPG2	97
CC	GO:0015935	small ribosomal subunit	38/1220	77/19869	6.82035862470011e-26	5.15315984977342e-24	3.94065164982673e-24	RPS18/RPS19/RPS28/RPS15/RPS11/RPS6/RPS27/RPS24/RPS2/RPS4X/UBA52/RPS16/RPSA/RPS14/RPS21/RPS5/RPS23/RPS27A/RPS20/RPS3/RPS17/RPS9/RACK1/RPS12/RPS10/RPS25/RPS7/RPS8/FAU/RPS29/MRPS21/RPS26/RPS3A/NPM1/RPS15A/DAP3/MRPL42/RPS13	38
CC	GO:0005844	polysome	34/1220	66/19869	4.19680146449578e-24	2.85382499585713e-22	2.18233676153781e-22	RPL8/RPS28/RPL36/RPL18/RPS6/EEF2/RPL18A/RPS4X/RPL39/RPL38/CALR/RPL11/RPS21/RPL30/RPS23/RPL36A/RPL32/RPS3/RPL6/RPL41/RPL19/RPL7A/RPL10A/RPL31/RPL24/UNK/RPS29/MSI2/RPS26/FXR1/ATXN2/EIF3H/GCN1/DHX9	34
CC	GO:0042788	polysomal ribosome	24/1220	31/19869	1.15423287732378e-23	7.13525778709244e-22	5.45637360189422e-22	RPL8/RPS28/RPL36/RPL18/RPL18A/RPL39/RPL38/RPL11/RPS21/RPL30/RPS23/RPL36A/RPL32/RPL6/RPL41/RPL19/RPL7A/RPL10A/RPL31/RPL24/RPS29/RPS26/EIF3H/DHX9	24
CC	GO:0005791	rough endoplasmic reticulum	22/1220	80/19869	1.58723701474201e-09	8.99434308353807e-08	6.87802706388205e-08	VTN/RPS28/RPL18/RPS21/RPS23/RPL6/CDKAL1/RPL4/RPL27/CANX/GLUL/RPS29/RPN2/RPS26/SPPL3/HM13/SRP9/SSR4/SUCO/CKAP4/SEC61A1/STAU1	22
CC	GO:0032279	asymmetric synapse	49/1220	327/19869	6.12074288786171e-09	3.20161935672767e-07	2.44829715514469e-07	PPP1R9A/RPS18/RPS19/RPL8/RPLP0/RPS27/SYN3/RPL38/RPS14/RPL30/CAP2/RPS3/RPL14/RPL6/RPL7/RPL12/RPS25/RPL10A/DTNBP1/ADD3/MIB1/ARF1/TANC1/SOS1/DLG1/FXR1/PCBP2/ARFGEF2/CNKSR2/DNM2/NCK2/ANKS1B/INPP4A/NRCAM/SHARPIN/MINK1/PAK2/ATP1A1/P2RX4/CDH2/PKP4/DNM3/CTNNB1/ADAM10/PCLO/RPS13/SHANK3/PALM/PLEKHA5	49
CC	GO:0098984	neuron to neuron synapse	51/1220	351/19869	8.67123125796779e-09	4.21174089672721e-07	3.22074303867375e-07	PPP1R9A/RPS18/RPS19/RPL8/RPLP0/RPS27/SYN3/RPL38/RPS14/RPL30/CAP2/RPS3/RPL14/RPL6/RPL7/RPL12/RPS25/RPL10A/DTNBP1/ADD3/MIB1/ARF1/TANC1/SOS1/DLG1/FXR1/PCBP2/ARFGEF2/CNKSR2/DNM2/NCK2/ANKS1B/INPP4A/GRIK4/NRCAM/SHARPIN/MINK1/PAK2/ATP1A1/P2RX4/CDH2/PKP4/DNM3/CTNNB1/ADAM10/PCLO/RPS13/SHANK3/YWHAZ/PALM/PLEKHA5	51
CC	GO:0014069	postsynaptic density	48/1220	321/19869	9.35733950781032e-09	4.24199391020734e-07	3.24387769604091e-07	PPP1R9A/RPS18/RPS19/RPL8/RPLP0/RPS27/SYN3/RPL38/RPS14/RPL30/CAP2/RPS3/RPL14/RPL6/RPL7/RPL12/RPS25/RPL10A/DTNBP1/ADD3/MIB1/ARF1/TANC1/SOS1/DLG1/FXR1/PCBP2/CNKSR2/DNM2/NCK2/ANKS1B/INPP4A/NRCAM/SHARPIN/MINK1/PAK2/ATP1A1/P2RX4/CDH2/PKP4/DNM3/CTNNB1/ADAM10/PCLO/RPS13/SHANK3/PALM/PLEKHA5	48
CC	GO:0099572	postsynaptic specialization	48/1220	342/19869	7.08151391942398e-08	3.00964341575519e-06	2.30149202381279e-06	PPP1R9A/RPS18/RPS19/RPL8/RPLP0/RPS27/SYN3/RPL38/RPS14/RPL30/CAP2/RPS3/RPL14/RPL6/RPL7/RPL12/RPS25/RPL10A/DTNBP1/ADD3/MIB1/ARF1/TANC1/SOS1/DLG1/FXR1/PCBP2/CNKSR2/DNM2/NCK2/ANKS1B/INPP4A/NRCAM/SHARPIN/MINK1/PAK2/ATP1A1/P2RX4/CDH2/PKP4/DNM3/CTNNB1/ADAM10/PCLO/RPS13/SHANK3/PALM/PLEKHA5	48
CC	GO:0034399	nuclear periphery	27/1220	145/19869	2.03410421657853e-07	8.1364168663141e-06	6.22196583894608e-06	ACTB/SRPK1/FIGN/AKAP8L/CASK/SMARCA4/SMARCC1/HLTF/NUP153/TPR/LMNA/EIF6/KRT8/AHCTF1/MORC2/RAD21/DNMT3A/NUP205/NUP107/CFL1/PRPF40A/ATF4/NONO/HNRNPM/XPOT/GMCL1/PAXIP1	27
CC	GO:0140534	endoplasmic reticulum protein-containing complex	24/1220	127/19869	7.20503170132017e-07	2.58038913841766e-05	1.97323875290762e-05	CALR/P4HB/PRKCSH/KRTCAP2/EMC10/HLA-A/HSP90B1/RPN2/PDIA3/TAPBP/AUP1/HSPA5/PPIB/GPAA1/HM13/SRP9/UBXN7/PIGU/SSR4/SPTLC3/SEC11C/MLEC/SEC61A1/NPLOC4	24
CC	GO:0042470	melanosome	22/1220	110/19869	7.58937981887546e-07	2.58038913841766e-05	1.97323875290762e-05	HSP90AB1/P4HB/CTSD/NAP1L1/CANX/PDIA4/GGH/DTNBP1/HSP90B1/FLOT1/BSG/PDIA3/HSPA5/PPIB/CD63/AHCY/ATP1A1/DNAJC5/SERPINF1/CLTC/PRDX1/YWHAZ	22
CC	GO:0048770	pigment granule	22/1220	110/19869	7.58937981887546e-07	2.58038913841766e-05	1.97323875290762e-05	HSP90AB1/P4HB/CTSD/NAP1L1/CANX/PDIA4/GGH/DTNBP1/HSP90B1/FLOT1/BSG/PDIA3/HSPA5/PPIB/CD63/AHCY/ATP1A1/DNAJC5/SERPINF1/CLTC/PRDX1/YWHAZ	22
CC	GO:0034361	very-low-density lipoprotein particle	9/1220	20/19869	1.09127725379503e-06	3.37303878445738e-05	2.57938259987917e-05	APOA2/APOE/APOA1/APOC2/APOC1/APOM/APOB/APOH/PCYOX1	9
CC	GO:0034385	triglyceride-rich plasma lipoprotein particle	9/1220	20/19869	1.09127725379503e-06	3.37303878445738e-05	2.57938259987917e-05	APOA2/APOE/APOA1/APOC2/APOC1/APOM/APOB/APOH/PCYOX1	9
CC	GO:0034364	high-density lipoprotein particle	10/1220	27/19869	2.36487253506833e-06	6.99179706020202e-05	5.34666834015448e-05	APOA2/APOE/APOA1/APOC2/LIPC/APOC1/APOM/APOB/CLU/APOH	10
CC	GO:0005788	endoplasmic reticulum lumen	41/1220	312/19869	3.47062499343785e-06	9.83343748140725e-05	7.51968748578202e-05	GPC3/AFP/APOA2/APOE/VTN/APOA1/COL5A2/AHSG/CALR/SERPIND1/BCHE/SERPINA1/P4HB/ITIH2/PRKCSH/LIPC/CANX/PDIA4/TOR3A/HSP90B1/SDC2/CST3/EDEM3/TXNDC5/RCN3/PDIA3/HSPA5/PPIB/COL2A1/APOB/CLU/COL18A1/CKAP4/UGGT1/LAMB1/CDH2/ADAM10/TGOLN2/COLGALT1/NOTUM/MYDGF	41
CC	GO:0042627	chylomicron	7/1220	13/19869	3.9993335707349e-06	0.000108781873123989	8.31861382712859e-05	APOA2/APOE/APOA1/APOC2/APOC1/APOB/APOH	7
CC	GO:0031983	vesicle lumen	42/1220	327/19869	4.75635581225522e-06	0.000124396998166675	9.51271162451043e-05	FTL/APOA1/EEF1A1/AHSG/EEF2/SERPINF2/MIF/IGF2/HSP90AB1/TUBB/SERPINA1/CTSD/PPIA/RARRES2/GGH/CTSA/OLA1/ACTN4/GSDMD/CSNK2B/TXNDC5/SRP14/ORM1/NAPRT/PFKL/GRN/MAPK14/TMSB4X/APOB/PA2G4/CLU/ORM2/APOH/ILF2/MAN2B1/TIMP2/CYB5R3/TTR/A1BG/XRCC6/NME2/LGALS3BP	42
CC	GO:0034358	plasma lipoprotein particle	11/1220	36/19869	6.45433735559714e-06	0.000156748192921645	0.000119866265175375	APOA2/APOE/APOA1/APOC2/LIPC/APOC1/APOM/APOB/CLU/APOH/PCYOX1	11
CC	GO:1990777	lipoprotein particle	11/1220	36/19869	6.45433735559714e-06	0.000156748192921645	0.000119866265175375	APOA2/APOE/APOA1/APOC2/LIPC/APOC1/APOM/APOB/CLU/APOH/PCYOX1	11
CC	GO:0098554	cytoplasmic side of endoplasmic reticulum membrane	7/1220	14/19869	7.57348007159051e-06	0.000172667066888832	0.000132039521738518	RPS28/RPL27/RPS29/RPS26/SPPL3/HM13/THADA	7
CC	GO:0034774	secretory granule lumen	41/1220	322/19869	7.61766471568375e-06	0.000172667066888832	0.000132039521738518	FTL/APOA1/EEF1A1/AHSG/EEF2/SERPINF2/MIF/IGF2/HSP90AB1/TUBB/SERPINA1/CTSD/PPIA/RARRES2/GGH/CTSA/OLA1/ACTN4/GSDMD/CSNK2B/TXNDC5/SRP14/ORM1/NAPRT/PFKL/GRN/MAPK14/TMSB4X/PA2G4/CLU/ORM2/APOH/ILF2/MAN2B1/TIMP2/CYB5R3/TTR/A1BG/XRCC6/NME2/LGALS3BP	41
CC	GO:0060205	cytoplasmic vesicle lumen	41/1220	325/19869	9.55834786932172e-06	0.000209666985520605	0.000160333577162816	FTL/APOA1/EEF1A1/AHSG/EEF2/SERPINF2/MIF/IGF2/HSP90AB1/TUBB/SERPINA1/CTSD/PPIA/RARRES2/GGH/CTSA/OLA1/ACTN4/GSDMD/CSNK2B/TXNDC5/SRP14/ORM1/NAPRT/PFKL/GRN/MAPK14/TMSB4X/PA2G4/CLU/ORM2/APOH/ILF2/MAN2B1/TIMP2/CYB5R3/TTR/A1BG/XRCC6/NME2/LGALS3BP	41
CC	GO:0032994	protein-lipid complex	11/1220	39/19869	1.51848102560768e-05	0.000322677217941632	0.000246753166661248	APOA2/APOE/APOA1/APOC2/LIPC/APOC1/APOM/APOB/CLU/APOH/PCYOX1	11
CC	GO:0035770	ribonucleoprotein granule	35/1220	265/19869	1.57692420197073e-05	0.000324941956769727	0.000248485025765085	IGF2BP2/RPL28/RPLP0/RPS6/RPS4X/RPL6/TUBB/ACTB/PABPC1/IGF2BP1/TRIM71/EIF3B/SYMPK/PRKAA2/ROCK2/RPTOR/FXR1/FASTK/UBAP2L/UBAP2/ATXN2/BTBD2/MCRIP1/RC3H1/LSM14A/MBNL1/YTHDF3/PRRC2C/NCL/LSM4/STAU1/STAU2/TOP1/LSM2/DHX9	35
CC	GO:0031227	intrinsic component of endoplasmic reticulum membrane	26/1220	172/19869	1.85631704186209e-05	0.000371263408372418	0.00028390731228479	ELOVL2/CALR/SCD/CANX/EMC10/BCAP31/HLA-A/PDIA3/TAPBP/ATF6B/SPPL3/AUP1/HSPA5/TMCO1/GPAA1/HM13/ERGIC3/FKBP8/PIGU/GRAMD1A/ANKLE2/XXYLT1/RRBP1/TRAM1/SEC61A1/ATP13A1	26
CC	GO:0030176	integral component of endoplasmic reticulum membrane	25/1220	164/19869	2.30643235828194e-05	0.000441906980172225	0.000337928867190525	ELOVL2/CALR/SCD/CANX/EMC10/BCAP31/HLA-A/PDIA3/TAPBP/ATF6B/SPPL3/AUP1/HSPA5/TMCO1/GPAA1/HM13/ERGIC3/FKBP8/PIGU/ANKLE2/XXYLT1/RRBP1/TRAM1/SEC61A1/ATP13A1	25
CC	GO:0036464	cytoplasmic ribonucleoprotein granule	33/1220	248/19869	2.33950754208825e-05	0.000441906980172225	0.000337928867190525	IGF2BP2/RPL28/RPLP0/RPS6/RPS4X/RPL6/TUBB/ACTB/PABPC1/IGF2BP1/TRIM71/EIF3B/PRKAA2/ROCK2/RPTOR/FXR1/UBAP2L/UBAP2/ATXN2/BTBD2/MCRIP1/RC3H1/LSM14A/MBNL1/YTHDF3/PRRC2C/NCL/LSM4/STAU1/STAU2/TOP1/LSM2/DHX9	33
CC	GO:0016363	nuclear matrix	21/1220	126/19869	2.63642829675256e-05	0.000484532768051821	0.000370525057921981	ACTB/SRPK1/FIGN/AKAP8L/CASK/SMARCA4/SMARCC1/HLTF/LMNA/KRT8/AHCTF1/MORC2/RAD21/DNMT3A/CFL1/PRPF40A/NONO/HNRNPM/XPOT/GMCL1/PAXIP1	21
CC	GO:0098800	inner mitochondrial membrane protein complex	24/1220	158/19869	3.5383144133898e-05	0.000633172052922386	0.000484190393411236	COX6B1/NDUFA13/ROMO1/NDUFB7/ATP5MC2/ATP5ME/MPC2/ATP5F1D/ATP5F1E/NDUFA3/MTX2/NDUFB11/COX6A1/NDUFS2/COX5B/ATP5F1B/UQCRB/ATP5MF/SDHC/COX6C/ATP5F1A/UQCRQ/NDUFA11/MCU	24
CC	GO:0005938	cell cortex	38/1220	312/19869	4.37291818444695e-05	0.000762457529595879	0.000583055757926261	PPP1R9A/PARD3B/EEF1A1/STXBP6/ACTB/RHOBTB1/PTK2/GNAI1/EXOC2/UTRN/PFN1/ASPH/DST/ADD3/FLOT1/MPP7/MARCKS/LASP1/ACTN4/LLGL2/C2CD5/EXOC6B/SHROOM4/EXOC6/NEDD9/MYO9B/CTBP1/EXOC7/PLEKHH2/CDH2/FABP1/NCL/CTNNB1/PCLO/FNBP1L/RDX/MYO1D/WASL	38
CC	GO:0010494	cytoplasmic stress granule	16/1220	84/19869	4.48775635955034e-05	0.000762918581123558	0.000583408326741545	IGF2BP2/PABPC1/IGF2BP1/EIF3B/PRKAA2/RPTOR/UBAP2L/ATXN2/MCRIP1/RC3H1/LSM14A/MBNL1/YTHDF3/PRRC2C/STAU1/STAU2	16
CC	GO:0030867	rough endoplasmic reticulum membrane	8/1220	24/19869	5.98732168476455e-05	0.000993019206253632	0.000759367628311601	RPS28/RPL27/RPS29/RPS26/SRP9/SSR4/SUCO/SEC61A1	8
CC	GO:1904813	ficolin-1-rich granule lumen	20/1220	124/19869	6.56939360323651e-05	0.00106361610719067	0.000813353493734044	EEF1A1/EEF2/MIF/HSP90AB1/FTH1/SERPINA1/CTSD/PPIA/GSDMD/CSNK2B/CST3/SRP14/PFKL/CDK13/MAPK14/ILF2/TIMP2/A1BG/XRCC6/NME2	20
CC	GO:0005912	adherens junction	25/1220	179/19869	0.000100732227709549	0.00159297476377891	0.00121815717230152	PARD3B/STXBP6/NDRG1/ACTB/NECTIN2/FLOT1/MPP7/KRT18/LLGL2/DLG1/SHROOM4/CYTH2/BAIAP2L1/CDC42EP1/RAB10/KLHL24/CXADR/CDH2/PKP4/PVR/TBCD/CTNNB1/ADAM10/CAMSAP3/RDX	25
CC	GO:0031519	PcG protein complex	9/1220	34/19869	0.00015593501607267	0.00240990479385036	0.00184286837176792	JARID2/RING1/AEBP2/UBAP2L/ASXL1/PHC3/PCGF3/ASXL2/EZH2	9
CC	GO:0005753	mitochondrial proton-transporting ATP synthase complex	7/1220	21/19869	0.00017532056585809	0.00261782874866197	0.00200186904309445	ATP5MC2/ATP5ME/ATP5F1D/ATP5F1E/ATP5F1B/ATP5MF/ATP5F1A	7
CC	GO:0005793	endoplasmic reticulum-Golgi intermediate compartment	20/1220	133/19869	0.000177088415350663	0.00261782874866197	0.00200186904309445	ROBO1/CALR/SERPINA1/P4HB/BCAP31/TAPBP/SPPL3/HSPA5/ERGIC3/KDELR1/TRAPPC5/ATP6AP1/GALNT1/UGGT1/ASPSCR1/ANPEP/LMAN2/CNIH4/TMED2/MYDGF	20
CC	GO:0016469	proton-transporting two-sector ATPase complex	11/1220	50/19869	0.000181583767980937	0.0026271694090859	0.00200901190106569	ATP5MC2/ATP5ME/ATP5F1D/ATP5F1E/RNASEK/ATP6AP1/TCIRG1/ATP5F1B/ATP5MF/ATP5F1A/ATP6V0C	11
CC	GO:0072562	blood microparticle	21/1220	145/19869	0.000211298486169126	0.00299339522072928	0.00228906693349887	APOA2/APOE/VTN/APOA1/AGT/AHSG/SERPINF2/AMBP/BCHE/ACTB/ITIH2/ACTG1/CFB/PFN1/ORM1/CLIC1/CLU/ORM2/A1BG/YWHAZ/LGALS3BP	21
CC	GO:0045259	proton-transporting ATP synthase complex	7/1220	22/19869	0.000243571391078963	0.0033801744068101	0.00258483925226655	ATP5MC2/ATP5ME/ATP5F1D/ATP5F1E/ATP5F1B/ATP5MF/ATP5F1A	7
CC	GO:0016282	eukaryotic 43S preinitiation complex	6/1220	17/19869	0.000364010094587113	0.00476013200613918	0.00364010094587113	EIF3B/EIF3G/EIF3E/EIF1/EIF3H/EIF3L	6
CC	GO:0071004	U2-type prespliceosome	6/1220	17/19869	0.000364010094587113	0.00476013200613918	0.00364010094587113	SNRPC/SNRPB/SNRNP70/PRPF40A/U2AF2/LSM7	6
CC	GO:0071010	prespliceosome	6/1220	17/19869	0.000364010094587113	0.00476013200613918	0.00364010094587113	SNRPC/SNRPB/SNRNP70/PRPF40A/U2AF2/LSM7	6
CC	GO:0005681	spliceosomal complex	25/1220	195/19869	0.000388983516528936	0.00499073191018257	0.00381644204896314	PABPC1/DDX39B/PRPF4B/SNRPC/SNRPB/RALY/PRPF6/SNRNP70/HNRNPA1/PRKRIP1/PRPF40A/ADAR/SNRPD2/U2AF2/DHX16/LSM7/HNRNPA3/NCL/HNRNPM/SNRPF/LSM4/PRPF8/SNRNP48/LSM2/SUGP1	25
CC	GO:0101002	ficolin-1-rich granule	24/1220	185/19869	0.000423267285109237	0.00533003247915335	0.0040759071899408	EEF1A1/EEF2/MIF/HSP90AB1/FTH1/SERPINA1/CTSD/PPIA/DSP/SERPINB6/GSDMD/CSNK2B/CST3/SRP14/PFKL/CDK13/MAPK14/ILF2/TIMP2/TCIRG1/A1BG/ATP6V0C/XRCC6/NME2	24
CC	GO:0005743	mitochondrial inner membrane	50/1220	498/19869	0.000431783357768827	0.00533841242332368	0.00408231538254164	AMBP/RPS3/COX6B1/NDUFA13/ROMO1/FLVCR1/NDUFB7/ATP5MC2/ATP5ME/MPC2/PET100/ATP5F1D/MRPS21/ATP5F1E/SLC25A1/SLC25A21/NDUFA3/MTX2/TIMM13/CLU/NDUFB11/TOMM40/MTG1/PRODH2/GADD45GIP1/COX6A1/BCL2L1/NDUFS2/DAP3/COX5B/ATP5F1B/UQCRB/SLC25A36/ATP5MF/UQCC2/SDHC/MRPL42/PARL/COX6C/UQCC1/ATP5F1A/CRLS1/UQCRQ/NDUFAF2/NDUFA11/MCU/ALDH18A1/TMEM65/MRS2/MRPL14	50
CC	GO:0070993	translation preinitiation complex	6/1220	18/19869	0.000517778779599254	0.00628731375227665	0.0048079458105645	EIF3B/EIF3G/EIF3E/EIF1/EIF3H/EIF3L	6
CC	GO:0098798	mitochondrial protein-containing complex	33/1220	295/19869	0.000641780826593663	0.00765633266813492	0.00585484262857376	COX6B1/NDUFA13/ROMO1/TOMM20/NDUFB7/ATP5MC2/ATP5ME/MPC2/ATP5F1D/MRPS21/ATP5F1E/NDUFA3/TOMM6/MTX2/TIMM13/NDUFB11/TOMM40/GADD45GIP1/COX6A1/NDUFS2/DAP3/COX5B/ATP5F1B/UQCRB/ATP5MF/SDHC/MRPL42/COX6C/ATP5F1A/UQCRQ/NDUFA11/MCU/MRPL14	33
CC	GO:0031252	cell leading edge	43/1220	421/19869	0.000747507172815198	0.00876387719852301	0.00670178844592936	EEF1A1/VIL1/RPS3/CD2AP/SNTG1/ACTB/P4HB/PABPC1/IGF2BP1/ATP2B1/EPS8L2/ROBO2/SGCE/PIP5K1A/SLC9A3R1/ENAH/DST/FLOT1/SNX5/FGD6/ARF1/CCDC88A/CDK6/C2CD5/PDE9A/DNM2/CFL1/NEDD9/PRKCI/MYO9B/ATF4/PLCG1/ACAP2/PLEKHH2/CDH2/CTNNB1/TPM1/LIMA1/ARPC2/NME2/RDX/MYO1D/WASL	43
CC	GO:0098576	lumenal side of membrane	8/1220	35/19869	0.00104773775903212	0.0120756216295227	0.00923429889316444	CALR/CANX/CTSA/BCAP31/HLA-A/TAPBP/SPPL3/HM13	8
CC	GO:0033116	endoplasmic reticulum-Golgi intermediate compartment membrane	13/1220	80/19869	0.00111223702510377	0.0126053529511761	0.00963938755089936	ROBO1/CALR/SERPINA1/BCAP31/TAPBP/SPPL3/ERGIC3/KDELR1/ATP6AP1/GALNT1/ASPSCR1/LMAN2/TMED2	13
CC	GO:0070603	SWI/SNF superfamily-type complex	14/1220	90/19869	0.00113304749091734	0.0126306933413736	0.00965876549634453	ACTB/DEK/SMARCA1/SMARCA4/SMARCC1/BPTF/CSNK2A1/CHD3/BICRAL/UCHL5/GATAD2B/MTA3/MBD3/ZNHIT1	14
CC	GO:0097038	perinuclear endoplasmic reticulum	6/1220	21/19869	0.00129117096040823	0.0141158589911094	0.010794480404966	BCAP31/OSBPL3/CLU/CREB3L2/ADAM10/OSBP2	6
CC	GO:0062023	collagen-containing extracellular matrix	43/1220	433/19869	0.00130779281829396	0.0141158589911094	0.010794480404966	GPC3/APOE/VTN/FRAS1/APOA1/COL5A2/AGT/AHSG/SERPINF2/AMBP/BCAM/CALR/SERPINA1/CTSD/GPC5/ITIH2/SNORC/PSAP/RARRES2/CASK/SERPINB6/DST/HSP90B1/MDK/NPNT/SDC2/ORM1/DLG1/COL2A1/ATRNL1/CLU/ORM2/APOH/TIMP2/COL18A1/HDGF/LAMB1/CDH2/SERPINF1/HNRNPM/A1BG/HSPG2/LGALS3BP	43
CC	GO:0044291	cell-cell contact zone	12/1220	72/19869	0.00135938515184071	0.0144434672383075	0.0110450043587057	NECTIN2/DSP/ANK2/FLOT1/ANK3/DLG1/CXADR/CDH2/PKP4/CTNNB1/ATP1B1/TMEM65	12
CC	GO:0005635	nuclear envelope	47/1220	488/19869	0.00151425288834119	0.014612010395317	0.0111738903023012	PLCB1/AMBP/CALR/GAPDH/TUBB/BCHE/TNRC18/LRPPRC/TOR3A/DST/RNF43/OSBPL3/GABRB1/NUP153/TRIM27/TPR/CSE1L/LMNA/RIF1/ABCF1/AHCTF1/CPNE1/CLIC1/DNAJC2/INTS1/PRICKLE2/IPO9/PARP1/NUP205/GPX4/NUP107/EIF5A/INPP4A/BCL2L1/LEMD2/MAD1L1/ATP5MF/P2RX4/MTDH/XPOT/SPIN1/STAU2/CHMP6/SMPD4/IPO7/LYPLA1/RANBP3	47
CC	GO:0071556	integral component of lumenal side of endoplasmic reticulum membrane	7/1220	29/19869	0.0015277555917773	0.014612010395317	0.0111738903023012	CALR/CANX/BCAP31/HLA-A/TAPBP/SPPL3/HM13	7
CC	GO:0098553	lumenal side of endoplasmic reticulum membrane	7/1220	29/19869	0.0015277555917773	0.014612010395317	0.0111738903023012	CALR/CANX/BCAP31/HLA-A/TAPBP/SPPL3/HM13	7
CC	GO:0005847	mRNA cleavage and polyadenylation specificity factor complex	5/1220	15/19869	0.00154715404185709	0.014612010395317	0.0111738903023012	CPSF1/SYMPK/CPSF6/FIP1L1/ZC3H3	5
CC	GO:0005852	eukaryotic translation initiation factor 3 complex	5/1220	15/19869	0.00154715404185709	0.014612010395317	0.0111738903023012	EIF3B/EIF3G/EIF3E/EIF3H/EIF3L	5
CC	GO:0016581	NuRD complex	5/1220	15/19869	0.00154715404185709	0.014612010395317	0.0111738903023012	CSNK2A1/CHD3/GATAD2B/MTA3/MBD3	5
CC	GO:0033290	eukaryotic 48S preinitiation complex	5/1220	15/19869	0.00154715404185709	0.014612010395317	0.0111738903023012	EIF3B/EIF3G/EIF3E/EIF3H/EIF3L	5
CC	GO:0090545	CHD-type complex	5/1220	15/19869	0.00154715404185709	0.014612010395317	0.0111738903023012	CSNK2A1/CHD3/GATAD2B/MTA3/MBD3	5
CC	GO:0098978	glutamatergic synapse	34/1220	324/19869	0.00162685733000522	0.0151542874575829	0.011588572761681	APOE/PLCB1/SYN3/ACTB/ATP2B1/CANX/PFN1/DTNBP1/FBXL20/FLOT1/RPL22/TANC1/NRG3/DLG1/AP3D1/FXR1/CNKSR2/DNM2/MAPK14/PRKCI/CACNB4/NRCAM/PAK2/PPM1H/CTBP1/PPP2R1A/DNM3/ADAM10/PCLO/NRP1/STAU1/ARPC2/YWHAZ/PLEKHA5	34
CC	GO:0042383	sarcolemma	18/1220	136/19869	0.00168114758259898	0.0153541161858608	0.0117413829656583	IGF1R/KCNJ3/SGCE/UTRN/DTNBP1/ANK2/FLOT1/BSG/ANK3/DLG1/PDE9A/VCAM1/ATP1A1/CDH2/SNTB1/ATP1B1/SMPD4/RDX	18
CC	GO:0098562	cytoplasmic side of membrane	24/1220	204/19869	0.00169346869696994	0.0153541161858608	0.0117413829656583	RPS28/EEF1A1/ATP2B1/PTK2/GNAI1/RPL27/GNG4/GNAS/SNX5/RPS29/RPS26/SPPL3/DLG1/MAP2K2/HM13/SHROOM4/CACNB4/THADA/PTP4A1/GRAMD1A/ASPSCR1/PKP4/SHANK3/PALM	24
CC	GO:1904949	ATPase complex	14/1220	94/19869	0.00173980190438193	0.0155666486181541	0.0119039077668237	ACTB/DEK/SMARCA1/SMARCA4/SMARCC1/BPTF/CSNK2A1/CHD3/BICRAL/UCHL5/GATAD2B/MTA3/MBD3/ZNHIT1	14
