#gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	ENTREZID
TAFA5	1.69249728861099e-13	-0.525739036210211	0.056	0.132	5.75889127422776e-09	25817
HSD17B4	1.25725495233167e-25	-0.526478066403519	0.449	0.542	4.27793570080374e-21	3295
HIPK3	6.45131415953716e-12	-0.52698931948142	0.213	0.288	2.19512415592411e-07	10114
GABARAPL1	3.06390989351359e-15	-0.527823597528085	0.075	0.16	1.04252598036693e-10	23710
SAMD4A	2.11798011128288e-21	-0.528882328243913	0.422	0.513	7.20663912665113e-17	23034
LINC00278	2.19471143295559e-27	-0.5290616277455	0.032	0.156	7.46772512177471e-23	100873962
USP31	8.59724906789382e-17	-0.529326206551927	0.169	0.268	2.92529996784155e-12	57478
CDK14	1.31052036818301e-27	-0.530768030913539	0.57	0.66	4.45917660477951e-23	5218
JAK1	7.34530381336963e-33	-0.531781991335329	0.298	0.467	2.49931307553715e-28	3716
CRY2	1.36878739966863e-21	-0.533176340704407	0.176	0.295	4.65743600611248e-17	1408
DEPDC7	2.48373196577979e-23	-0.533821572888953	0.048	0.159	8.45114638676231e-19	91614
AOPEP	2.07599038547788e-38	-0.534398849007081	0.726	0.806	7.06376488562704e-34	84909
MIR100HG	3.57632516333314e-18	-0.534427528471871	0.464	0.543	1.21688040007574e-13	399959
GPC6	1.51320387691787e-47	-0.535673494233112	0.781	0.87	5.14882751160074e-43	10082
GDPD4	1.5974080700094e-20	-0.535975373103247	0.056	0.158	5.435340699014e-16	220032
DRAIC	2.78785075101818e-23	-0.536867974346037	0.034	0.142	9.48594096541447e-19	145837
TUT7	5.96168058022275e-23	-0.537428658032697	0.3	0.418	2.02852143422659e-18	79670
SGO1-AS1	3.09334470342492e-14	-0.537755940202937	0.252	0.338	1.05254146878736e-09	100874028
STK3	7.92765878880746e-34	-0.538632013218701	0.585	0.671	2.69746517947963e-29	6788
TMPRSS2	2.62379339317655e-07	-0.53959233780456	0.128	0.178	0.00892771939962254	7113
GBP1	5.38912216785463e-24	-0.540325590953354	0.035	0.146	1.83370270883422e-19	2633
SCARB2	4.10919968093862e-16	-0.541647796198737	0.182	0.276	1.39819628343618e-11	950
PDE3B	5.15777934314637e-12	-0.54334217984039	0.67	0.695	1.75498599929899e-07	5140
PLPP1	3.8871872317949e-16	-0.544093574893081	0.323	0.42	1.32265432749053e-11	8611
BLNK	9.36774482133383e-27	-0.544226485126443	0.102	0.24	3.18746885290705e-22	29760
SEMA5A	3.85140197228969e-23	-0.545153933056681	0.036	0.144	1.31047803509129e-18	9037
TSHZ2	2.14483543432156e-54	-0.54574975222565	0.642	0.8	7.29801704882255e-50	128553
PPP1R3B	1.65693731339122e-13	-0.545867794618873	0.129	0.213	5.63789490254498e-09	79660
TANGO6	1.08095368589989e-16	-0.546005338462166	0.219	0.322	3.67805301164298e-12	79613
ACO1	3.52385781288662e-14	-0.54686612495214	0.235	0.316	1.1990278594128e-09	48
NFIC	1.15220040697037e-20	-0.549706253943871	0.468	0.543	3.92047710475737e-16	4782
MTUS2	7.62816696546147e-19	-0.549844126669972	0.031	0.119	2.59556009166792e-14	23281
LPIN2	1.66829143733084e-15	-0.550176787069607	0.452	0.505	5.67652844466193e-11	9663
STARD13	8.43060593455473e-19	-0.550768695252787	0.408	0.487	2.86859797529159e-14	90627
STPG2	5.04844162480158e-21	-0.553432028396308	0.05	0.152	1.71778274725499e-16	285555
HNF4A-AS1	9.81822703745259e-09	-0.553633026150096	0.303	0.347	0.000334074993176362	101927219
TPD52L1	1.0153751423579e-23	-0.554244946957551	0.07	0.189	3.45491545938698e-19	7164
UROC1	1.18134155651468e-21	-0.554356194136107	0.112	0.228	4.01963278019684e-17	131669
HLF	1.08948256401764e-20	-0.554534272951479	0.384	0.478	3.70707337232643e-16	3131
TUBE1	2.68977990224894e-33	-0.554737510889798	0.04	0.184	9.15224509539225e-29	51175
SP100	4.93283437774349e-32	-0.554841133345569	0.073	0.229	1.678446225371e-27	6672
PPP2R1B	2.81589177676687e-14	-0.555046341901464	0.39	0.447	9.58135335962694e-10	5519
SMIM2-AS1	2.21881171326474e-28	-0.556318841062387	0.019	0.136	7.54972873555461e-24	101929212
SOD2	5.35060071394265e-12	-0.556672727096837	0.238	0.315	1.82059539892613e-07	6648
RNF165	1.12986510099244e-28	-0.559043661011976	0.023	0.143	3.84447899263689e-24	494470
JAZF1	6.40743566111497e-34	-0.561258148581038	0.166	0.349	2.18019405805098e-29	221895
LIPG	1.1367918762315e-29	-0.561777221766558	0.089	0.242	3.86804803806529e-25	9388
CHRNA4	8.0607099430237e-24	-0.563884070827054	0.042	0.153	2.74273716521324e-19	1137
PLCL2	4.64464010260648e-26	-0.563993606944883	0.08	0.209	1.58038524131288e-21	23228
CAPN3	2.1029278510817e-27	-0.564208624328599	0.068	0.199	7.15542230609058e-23	825
RNF217-AS1	1.44873517010524e-28	-0.564511048324504	0.024	0.146	4.9294662898001e-24	7955
PIK3R1	1.40683436591055e-19	-0.566122910130318	0.56	0.603	4.78689461344725e-15	5295
BAZ2B	1.06087646922058e-27	-0.566454131580485	0.516	0.596	3.60973827416995e-23	29994
CEP70	8.96791615547966e-27	-0.566672207389669	0.16	0.3	3.05142315106351e-22	80321
UPP2	2.31212739667247e-17	-0.566874590501151	0.07	0.165	7.86724467991773e-13	151531
AKAP7	3.1783176040009e-21	-0.568015203910259	0.073	0.182	1.08145434793735e-16	9465
ADGRG7	6.9950629777999e-24	-0.568214429212412	0.035	0.143	2.3801401288262e-19	84873
BAG3	1.58538851937288e-11	-0.569054399689464	0.041	0.104	5.39444297601817e-07	9531
SLC10A1	3.7157327718785e-32	-0.571365213899462	0.022	0.153	1.26431523295938e-27	6554
LINC02197	7.32102703485688e-16	-0.573394304437304	0.14	0.237	2.4910526588804e-11	102724392
ZMAT1	5.71249566194447e-32	-0.574146851507781	0.046	0.192	1.94373377393323e-27	84460
MTTP	3.19016396876874e-15	-0.574199022514818	0.247	0.327	1.08548519201325e-10	4547
PZP	8.40035336976548e-24	-0.574505678171233	0.008	0.101	2.8583042375964e-19	5858
SLC20A1	2.01383692273685e-21	-0.575678744116495	0.068	0.178	6.85228151330441e-17	6574
DHTKD1	5.87166115285699e-14	-0.57768287126049	0.321	0.392	1.99789142387112e-09	55526
SRSF4	9.9419608711297e-30	-0.578395834120639	0.289	0.432	3.38285160601059e-25	6429
CDA	4.75474717891217e-34	-0.578709874076649	0.03	0.174	1.61785027509666e-29	978
LRRFIP2	2.39793451514311e-23	-0.578755975916444	0.449	0.536	8.15921198122595e-19	9209
PACRG	7.07003178829883e-19	-0.58132574005408	0.091	0.197	2.40564901628656e-14	135138
TGDS	6.96569240884704e-22	-0.582361566494424	0.058	0.166	2.37014649903429e-17	23483
MOCOS	2.10512662015436e-17	-0.582579912121054	0.182	0.28	7.16290383773723e-13	55034
SNX10	2.35452438687065e-20	-0.584995005104525	0.124	0.236	8.01150467876608e-16	29887
LINC01727	6.13332821608681e-30	-0.585277933684262	0.006	0.12	2.0869262588057e-25	101929625
RAPGEF5	1.76666588580981e-12	-0.586113998020165	0.444	0.474	6.01125734305647e-08	9771
NFKBIZ	1.09976610556379e-20	-0.586499756522234	0.081	0.19	3.74206415079135e-16	64332
CPS1-IT1	1.32728066633468e-15	-0.58730434273569	0.08	0.165	4.51620519527039e-11	29034
PBX3	1.56533697399885e-31	-0.587695478877723	0.178	0.356	5.32621558772847e-27	5090
DERA	2.56791040983226e-17	-0.589704833114999	0.236	0.329	8.73757196049526e-13	51071
ANKH	9.6803510941614e-11	-0.590228112047012	0.323	0.375	3.29383626329936e-06	56172
GALNT18	1.53538921513258e-28	-0.590332296315276	0.044	0.175	5.22431534341011e-24	374378
CTPS1	3.49098234478427e-25	-0.590872426919117	0.109	0.24	1.1878416526363e-20	1503
APBB1IP	6.29911656189069e-35	-0.591006712691951	0.078	0.246	2.14333740134893e-30	54518
GRB10	3.58257595728106e-24	-0.59107372093424	0.44	0.528	1.21900729522445e-19	2887
PLIN2	3.51166414564633e-13	-0.591141173642691	0.293	0.368	1.19487884219762e-08	123
HGFAC	2.3828773859101e-24	-0.592198121143614	0.167	0.297	8.10797859329772e-20	3083
SYT7	3.30835908229148e-19	-0.592417271641519	0.084	0.188	1.1257022613405e-14	9066
NOS1AP	1.52924655286752e-13	-0.592848807314943	0.508	0.539	5.20341432078703e-09	9722
SEC24B	7.29452853656678e-21	-0.59550507155012	0.323	0.413	2.48203627985221e-16	10427
KLF12	4.0337566945028e-35	-0.595554976012073	0.54	0.638	1.37252605287152e-30	11278
SPIRE1	5.85748680795864e-30	-0.597554824297492	0.059	0.202	1.99306846127601e-25	56907
PBX1	7.67258300114863e-12	-0.599915072872388	0.163	0.24	2.61067309197083e-07	5087
ZFHX4	1.73558158282373e-48	-0.600313238332905	0.073	0.283	5.90548989371602e-44	79776
TFR2	7.84694563192531e-31	-0.600405416656629	0.467	0.573	2.67000172071891e-26	7036
SRSF11	1.36418854423335e-42	-0.606003060299723	0.602	0.703	4.64178794060838e-38	9295
LIMCH1	3.55311317186913e-34	-0.610272287728755	0.06	0.217	1.20898228786019e-29	22998
MT2A	9.28824574019362e-70	-0.610278370045088	0.08	0.358	3.16041849555828e-65	4502
ACADL	1.68835655557152e-36	-0.612969972660614	0.017	0.162	5.74480201598766e-32	33
CNTN3	3.33877218976589e-36	-0.613014992641133	0.022	0.17	1.13605062528974e-31	5067
A1CF	1.36575048467169e-46	-0.61343479842582	0.689	0.763	4.6471025991439e-42	29974
LINC00174	1.73710759138834e-17	-0.614535500958183	0.226	0.322	5.91068229045795e-13	285908
ACYP2	4.5637265177689e-20	-0.615887867702791	0.38	0.467	1.55285358493604e-15	98
SLC2A9	5.63108858782285e-31	-0.616670801612582	0.312	0.456	1.9160342028926e-26	56606
HP	8.68157166661567e-81	-0.618822216690691	0.128	0.461	2.95399157528265e-76	3240
MICAL2	5.96565066700132e-29	-0.61896126889216	0.046	0.178	2.02987229595387e-24	9645
LINC02624	7.06754512472285e-30	-0.619330215978796	0.009	0.126	2.4048029041382e-25	105378470
SLCO1B7	0.468292280569939	-0.620150657042134	0.364	0.316	1	338821
PPFIBP2	1.15284162720188e-20	-0.621268743839428	0.25	0.355	3.92265892071712e-16	8495
VWA8	4.16589137970849e-37	-0.621401396821626	0.607	0.668	1.41748620085961e-32	23078
ATF3	1.08292610420235e-18	-0.621843715214904	0.038	0.129	3.68476436215892e-14	467
LRP1B	1.81936750559236e-22	-0.623300133742667	0.088	0.208	6.19057987452856e-18	53353
MPDZ	2.85399867630174e-30	-0.6245387501145	0.287	0.422	9.71101589598431e-26	8777
FAM99A	9.88591753067155e-46	-0.624705215305213	0.032	0.217	3.3637822989863e-41	387742
ECM2	5.77489006007986e-30	-0.62520098496087	0.04	0.169	1.96496409184277e-25	1842
FOS	8.55755879462404e-20	-0.625215323064801	0.024	0.113	2.91179495545878e-15	2353
PDIA5	5.48033452704942e-25	-0.625333454377431	0.3	0.418	1.86473862617384e-20	10954
IMMP2L	1.01454756591873e-74	-0.625839848346998	0.701	0.829	3.45209954779506e-70	83943
MAP2K1	5.36886513702939e-13	-0.626497886106177	0.196	0.275	1.82681005152562e-08	5604
SFXN5	4.35717149189833e-38	-0.627490957329842	0.498	0.61	1.48257117183333e-33	94097
ABCA9	6.63924349081024e-21	-0.628118112797322	0.18	0.291	2.25906899018309e-16	10350
PNISR	3.85434658331658e-43	-0.629170059653521	0.46	0.595	1.3114799684393e-38	25957
PON1	4.00519977709722e-27	-0.632284062630881	0.186	0.325	1.3628092761551e-22	5444
FMO5	6.63177822693715e-35	-0.634187467257327	0.648	0.733	2.25652885949763e-30	2330
TENT5A	8.15705462525219e-31	-0.634953718751687	0.169	0.328	2.77551940678831e-26	55603
RAPGEF2	2.40676793032704e-26	-0.635320281018136	0.381	0.487	8.18926855973078e-22	9693
HSPA4L	2.81897321290641e-14	-0.636319588756906	0.062	0.139	9.59183825423533e-10	22824
DNAJB1	6.08496093424144e-09	-0.638536808778186	0.13	0.189	0.000207046880748499	3337
FNDC3A	5.83424602853781e-30	-0.638542409619028	0.41	0.518	1.98516055367028e-25	22862
GADD45G	1.99610921818253e-29	-0.638600500170788	0.039	0.17	6.79196122578787e-25	10912
CHD9	1.41415338297476e-35	-0.639525920667861	0.452	0.562	4.81179830090992e-31	80205
MTHFS	5.26942223897443e-19	-0.639592379986391	0.324	0.412	1.79297361103344e-14	10588
MLPH	1.02772109082204e-38	-0.642418412351267	0.027	0.185	3.49692378363108e-34	79083
WWC1	2.03112176696483e-11	-0.642842836599743	0.275	0.343	6.91109492427452e-07	23286
MALAT1	4.95356186302361e-170	-0.642845396958172	1	1	1.68549895951241e-165	378938
ALDH1A1	2.61108730059372e-32	-0.643956697010541	0.31	0.462	8.88448564900019e-28	216
MPC1	9.64732827943816e-16	-0.644730744659999	0.174	0.263	3.28259992036163e-11	51660
IL1R1	1.36931193992206e-23	-0.645026877933031	0.268	0.386	4.6592208067788e-19	3554
PLGLB2	6.71908253978959e-39	-0.64601424906854	0.039	0.2	2.28623502498881e-34	5342
FAAH2	2.01771122391745e-11	-0.646621125888071	0.162	0.234	6.86546421050152e-07	158584
RASGEF1B	7.96692603372688e-29	-0.64882324471128	0.073	0.213	2.71082625223591e-24	153020
LINC02532	5.71939364379749e-30	-0.652018845482166	0.356	0.479	1.94608088123854e-25	100422737
AGL	6.36539973531273e-24	-0.653358443333262	0.168	0.291	2.16589091393751e-19	178
FMO4	1.21588938531122e-36	-0.654798909395157	0.058	0.219	4.13718522245997e-32	2329
IFNLR1	2.92033933196652e-22	-0.656558073103941	0.089	0.207	9.93674661094928e-18	163702
LONRF3	1.18536635823304e-32	-0.656956775688042	0.049	0.197	4.03332757052376e-28	79836
ETFDH	1.77000844437197e-30	-0.657519848106775	0.145	0.296	6.02263073282007e-26	2110
DPYD	8.40165906151535e-71	-0.658435201177528	0.743	0.849	2.85874851227121e-66	1806
TGFBR3	1.70197118308573e-33	-0.658848722855568	0.055	0.209	5.79112714756752e-29	7049
DIAPH1	1.7831912942673e-29	-0.65926469887162	0.373	0.492	6.06748669787392e-25	1729
NOCT	5.68532911798202e-29	-0.659790905005636	0.038	0.166	1.93449008568456e-24	25819
FNIP2	1.2287246285055e-16	-0.660397073126327	0.269	0.354	4.18085842095283e-12	57600
SEC14L2	2.7086190764059e-27	-0.660435437011915	0.147	0.286	9.21634726937873e-23	23541
LPA	4.33147006087472e-31	-0.660448764903281	0.055	0.196	1.47382600291323e-26	4018
CRYL1	6.04259791750953e-25	-0.662781118770363	0.447	0.532	2.05605436741179e-20	51084
SLCO1B1	3.39349646630562e-30	-0.663433446435889	0.569	0.683	1.15467110762515e-25	10599
PER3	2.09115203413206e-33	-0.664572386202802	0.168	0.332	7.11535391133776e-29	8863
CYB5A	2.30409181483884e-47	-0.665120387043561	0.539	0.658	7.83990280917064e-43	1528
ADIPOR2	2.52053695908465e-21	-0.666293766859595	0.417	0.496	8.57637905698141e-17	79602
CLYBL	2.80741618805959e-33	-0.667065248289978	0.383	0.511	9.55251432149157e-29	171425
SLC22A7	1.42210860296591e-31	-0.668897789964278	0.405	0.531	4.83886673245182e-27	10864
SLC27A5	6.53712571907567e-42	-0.669339595208776	0.193	0.388	2.22432239717269e-37	10998
TAT-AS1	8.80642769919028e-30	-0.669582103063809	0.01	0.127	2.99647508892649e-25	100132529
NHSL1	2.38979370767492e-33	-0.672610979253017	0.468	0.576	8.13151206973469e-29	57224
GFOD1	7.82600673236176e-28	-0.672994071114161	0.224	0.367	2.66287705075341e-23	54438
LINC01473	4.04692075967541e-36	-0.673502559698674	0.345	0.498	1.37700525768715e-31	101927217
CBR4	5.27657986542786e-26	-0.675028198165716	0.313	0.427	1.79540906501048e-21	84869
TMEM45A	1.60854244333072e-33	-0.675886263192081	0.019	0.153	5.47322651767711e-29	55076
DGLUCY	9.46598533906266e-43	-0.677979559486797	0.102	0.299	3.22089617146946e-38	80017
UAP1	2.16977624024689e-05	-0.678039112504723	0.271	0.294	0.738288063506408	6675
FERMT2	2.29636478766358e-24	-0.678958051914172	0.274	0.393	7.81361082650409e-20	10979
CFH	2.05020920891393e-69	-0.680089160947191	0.7	0.868	6.97604185425054e-65	3075
DUSP10	7.675970239601e-22	-0.680843966229299	0.117	0.232	2.61182563372664e-17	11221
PDK4	1.86796510442789e-35	-0.681885660539943	0.109	0.286	6.35593806432633e-31	5166
SYT17	1.10143279998345e-36	-0.68208036208665	0.084	0.255	3.74773524522369e-32	51760
ACSL5	3.6642552185769e-26	-0.682989522200828	0.122	0.263	1.24679948067297e-21	51703
TRMT11	1.79296792624519e-39	-0.684700583286916	0.495	0.601	6.10075266584189e-35	60487
C4BPA	8.07687599147366e-28	-0.687763211079745	0.47	0.56	2.74823782485883e-23	722
ANGPTL4	3.35651857470422e-13	-0.688939183911705	0.118	0.198	1.14208901022886e-08	51129
HIVEP3	1.18198958403313e-37	-0.689159243604856	0.044	0.207	4.02183775863114e-33	59269
HSD17B6	6.7661391757323e-24	-0.691141580667255	0.295	0.407	2.30224651593467e-19	8630
MYLK	1.67129095587741e-37	-0.691625717616569	0.201	0.372	5.68673460646846e-33	4638
TMC3-AS1	1.82799982530489e-34	-0.694186395932433	0.073	0.231	6.21995220558241e-30	101929655
UGT2B15	1.94783676277441e-36	-0.695101917797994	0.035	0.188	6.62770936901621e-32	7366
RAPH1	2.38245973069459e-29	-0.697491299668034	0.501	0.586	8.1065574796614e-25	65059
RIDA	1.97789868921725e-28	-0.700558509611004	0.126	0.262	6.72999807993062e-24	10247
ABCA10	3.39246542588654e-19	-0.701341141341758	0.203	0.305	1.15432028581216e-14	10349
ADAMTSL3	7.30064066443041e-21	-0.701538280141104	0.2	0.308	2.48411599247909e-16	57188
ADCY1	2.87775109452241e-38	-0.701895407816336	0.053	0.216	9.79183587422194e-34	107
ACAD11	1.22825656216203e-32	-0.703306128150749	0.327	0.455	4.17926577841254e-28	84129
ST3GAL6	1.47136290947288e-32	-0.703736904050005	0.351	0.489	5.00645943577242e-28	10402
ADHFE1	3.51381715345001e-38	-0.704680667487832	0.137	0.318	1.1956114246329e-33	137872
HAL	2.83135077388986e-08	-0.712550486002229	0.392	0.413	0.000963395414323763	3034
RANBP10	9.96738138302386e-26	-0.713164454874624	0.233	0.354	3.3915011893877e-21	57610
MYO16	1.09746258564009e-45	-0.713218708288534	0.059	0.258	3.73422619389897e-41	23026
LDLR	9.75202439834566e-05	-0.714119385487918	0.245	0.275	1	3949
NR1I3	7.3222940543984e-45	-0.714272685094393	0.078	0.276	2.4914837749496e-40	9970
CYP4A11	3.2962405560145e-45	-0.714523192082089	0.058	0.25	1.12157881158949e-40	1579
ITSN1	7.86306328931627e-40	-0.715027800978187	0.409	0.544	2.67548591482275e-35	6453
MTUS1	8.92437570789049e-43	-0.715498588066924	0.341	0.516	3.03660807836682e-38	57509
LINC00472	1.3718090292207e-38	-0.716816328074829	0.037	0.199	4.66771740282635e-34	79940
ATP8B4	9.35204876837519e-40	-0.718182349078547	0.049	0.218	3.18212811392734e-35	79895
NTN1	4.73848530494991e-26	-0.718366147959489	0.156	0.292	1.61231700986226e-21	9423
RETREG1	8.85702903080704e-38	-0.720563675489945	0.028	0.182	3.0136926980224e-33	54463
LINC01428	5.37246261404959e-32	-0.720993596670911	0.1	0.251	1.82803412905651e-27	101929265
GANC	2.86811323559233e-41	-0.722112866792254	0.093	0.277	9.75904209542647e-37	2595
ENPP1	2.82176517629395e-32	-0.7232056054141	0.352	0.481	9.6013381888578e-28	5167
ABCG8	2.15043437274066e-48	-0.723870946450884	0.103	0.326	7.31706799668737e-44	64241
CYFIP2	9.72821837913576e-19	-0.724479681612426	0.186	0.284	3.31012358568473e-14	26999
HAMP	7.73962153935244e-42	-0.72592961283558	0.049	0.234	2.63348362498006e-37	57817
ETS2	2.58655986404459e-30	-0.726623803730967	0.158	0.312	8.80102859339811e-26	2114
ADRA1B	3.89584135700436e-43	-0.728383533656324	0.028	0.199	1.3255989801343e-38	147
ENPEP	3.24058830945294e-43	-0.728433642068284	0.021	0.187	1.10264257817446e-38	2028
FRRS1	2.04129804954964e-36	-0.728645233941842	0.218	0.385	6.94572074339761e-32	391059
MAT1A	6.53684732051138e-39	-0.733204842522757	0.34	0.492	2.2242276692772e-34	4143
EHHADH	1.01112620641568e-41	-0.733436131684838	0.411	0.543	3.44045802995e-37	1962
SYBU	3.05695552252849e-30	-0.737737857905149	0.191	0.341	1.04015968609554e-25	55638
GAREM1	4.65261768815782e-26	-0.738066229975115	0.216	0.35	1.58309969457258e-21	64762
ALDH8A1	1.23891841173832e-37	-0.738142144312892	0.139	0.313	4.21554378778082e-33	64577
ASPG	3.22835538082344e-45	-0.742500990543698	0.038	0.224	1.09848020187899e-40	374569
IGFBP1	1.66476795948506e-45	-0.742902384180672	0.133	0.346	5.66453945894388e-41	3484
EPB41	3.22721430075189e-38	-0.745049335194684	0.314	0.474	1.09809193797384e-33	2035
MCC	5.04857520515531e-29	-0.745633470603537	0.262	0.398	1.71782819930615e-24	4163
PID1	5.78344914467965e-42	-0.74737077689137	0.709	0.765	1.9678764059687e-37	55022
MREG	7.23371672971918e-28	-0.747767064923976	0.231	0.365	2.46134445445425e-23	55686
WWOX	2.09500924998232e-91	-0.748481364306715	0.677	0.84	7.12847847398984e-87	51741
SLC25A15	2.69957279800624e-41	-0.75032753692098	0.084	0.268	9.18556640249604e-37	10166
PGM1	2.75651868079439e-38	-0.750993288950319	0.138	0.315	9.37933046327097e-34	5236
GLYATL1	1.15795730462591e-42	-0.751138088820964	0.1	0.284	3.94006552472012e-38	92292
EPB41L4B	7.32294636306062e-30	-0.753390349315338	0.229	0.373	2.49170572949501e-25	54566
MAGI1	4.4658714723528e-106	-0.756712572752097	0.767	0.89	1.51955742718276e-101	9223
BHMT2	2.70415078092322e-56	-0.757265690970629	0.364	0.558	9.20114344716935e-52	23743
RNF217	1.64233570796657e-51	-0.759052989582665	0.135	0.363	5.58821147992704e-47	154214
RUNDC3B	9.36880813268883e-39	-0.761244295083069	0.051	0.215	3.1878306552287e-34	154661
KLKB1	9.22391890405644e-31	-0.761566433584252	0.262	0.395	3.13853064629424e-26	3818
HOMER2	2.84486068197055e-39	-0.762052722965155	0.116	0.294	9.67992295647298e-35	9455
TRIM55	3.7430950339215e-42	-0.763999065323473	0.026	0.194	1.27362551624213e-37	84675
ABCG5	5.68095783740773e-66	-0.76407842642479	0.111	0.389	1.93300271375635e-61	64240
LARP1B	2.4717829616554e-35	-0.766717121531473	0.378	0.5	8.41048870532865e-31	55132
MAML3	1.8045525132392e-32	-0.771082081270412	0.476	0.574	6.14017038154771e-28	55534
GPAT3	1.90645570447445e-29	-0.772498059970254	0.024	0.149	6.48690618004477e-25	84803
ZHX3	3.01479464950562e-35	-0.774055426691345	0.283	0.434	1.02581402744078e-30	23051
F5	1.14717775437847e-52	-0.775456459573372	0.507	0.638	3.90338702704817e-48	2153
CPNE8	7.95097440087001e-32	-0.776341826128455	0.252	0.389	2.70539854964003e-27	144402
RORA	9.01229761306302e-116	-0.779119584464961	0.801	0.93	3.06652438582082e-111	6095
SORCS2	1.19724040792267e-32	-0.780399114429374	0.095	0.246	4.07373021199768e-28	57537
LINC02362	1.03322707068109e-47	-0.782650614333632	0.038	0.227	3.51565843069947e-43	102723766
LINC02484	9.44360566577941e-53	-0.78297822853735	0.116	0.347	3.2132812638381e-48	105374394
ZNF385D	1.34926150534371e-11	-0.784153629743846	0.056	0.126	4.5909971980825e-07	79750
PAH	1.66605917240191e-89	-0.784791160250847	0.677	0.811	5.66893294001474e-85	5053
PDE11A	4.33659998001586e-36	-0.784861111381389	0.129	0.296	1.4755715092002e-31	50940
LINC01554	7.73361274005236e-32	-0.787629048588939	0.011	0.136	2.63143907093022e-27	202299
CECR2	6.44000035135711e-44	-0.790492415253402	0.308	0.495	2.19127451955277e-39	27443
GCKR	1.03358109669662e-44	-0.795343577631256	0.127	0.324	3.51686303961993e-40	2646
GC	7.57534246267924e-39	-0.795598446377309	0.424	0.548	2.57758602635124e-34	2638
SAMD5	2.9697366007645e-44	-0.796912265377906	0.032	0.213	1.01048257577613e-39	389432
FYB2	4.85263361264367e-51	-0.797358981519084	0.464	0.607	1.65115711303813e-46	199920
ACAT1	1.15702858279758e-39	-0.799566826623912	0.149	0.334	3.93690545582706e-35	38
POR	1.4032985808333e-57	-0.803067114545221	0.634	0.737	4.7748637511434e-53	5447
MIR122HG	1.66040675012485e-76	-0.80766034389152	0.193	0.513	5.64970000797482e-72	112441433
CYP7B1	4.24877514394978e-58	-0.81346474077141	0.052	0.282	1.44568823048035e-53	9420
ADK	6.79608468224057e-115	-0.813501651498489	0.759	0.878	2.31243577397918e-110	132
TBC1D2B	9.08029325336809e-46	-0.81352904615456	0.137	0.336	3.08966058239103e-41	23102
PTGR1	5.55206435197971e-58	-0.817737720166232	0.421	0.597	1.88914541640462e-53	22949
C5	9.27604640072188e-51	-0.81783199262552	0.559	0.682	3.15626754830963e-46	727
DMGDH	6.41493697503996e-66	-0.823833511087367	0.419	0.619	2.1827464551271e-61	29958
HPX	9.27209377060895e-44	-0.826027428909602	0.394	0.536	3.1549226263874e-39	3263
NR1I2	2.96632544128411e-57	-0.826453625261089	0.034	0.252	1.00932189465133e-52	8856
ANO1	6.31272593285081e-54	-0.83181747648828	0.078	0.302	2.14796812591182e-49	55107
FGG	4.30485921270014e-34	-0.831923683691083	0.464	0.566	1.46477139571335e-29	2266
TPST1	4.91334769655401e-30	-0.832255303250589	0.31	0.438	1.67181568722947e-25	8460
SLCO2B1	1.2343677959587e-59	-0.832894624889026	0.228	0.461	4.20005986252907e-55	11309
AGMO	1.17424340278368e-95	-0.833795772901458	0.712	0.829	3.99548060231174e-91	392636
SUCLG2	8.66845388228496e-75	-0.840824696487277	0.492	0.663	2.94952811798628e-70	8801
MTHFD1	5.1107344132564e-54	-0.84293230245473	0.187	0.407	1.73897849145462e-49	4522
ELMO1	2.38310065428247e-73	-0.845180926487194	0.42	0.643	8.10873828626152e-69	9844
MICU3	9.79417670246586e-45	-0.846514720906432	0.191	0.379	3.33256656478103e-40	286097
HAO2	6.5694854377406e-62	-0.8465819647499	0.032	0.265	2.23533311504562e-57	51179
PPARA	3.4961129742823e-49	-0.846689965559727	0.421	0.576	1.1895874006293e-44	5465
CA5A	1.02086762936212e-24	-0.849357260108921	0.426	0.502	3.47360419566756e-20	763
SH3RF1	3.91389319717831e-48	-0.853004781561137	0.118	0.326	1.33174129927189e-43	57630
ABCA6	3.43692916232231e-62	-0.85829463128131	0.32	0.539	1.16944951677179e-57	23460
NRG1	1.07958665700035e-29	-0.860354509851008	0.041	0.176	3.6734015591094e-25	3084
NT5DC1	2.23230129324527e-43	-0.860777752764148	0.241	0.422	7.59562838039634e-39	221294
PHLDB2	6.80594486848625e-52	-0.861677738262192	0.288	0.49	2.31579080095113e-47	90102
ABLIM1	5.26387199482509e-50	-0.863632546744587	0.372	0.548	1.79108508495919e-45	3983
TNRC6A	5.50552681089658e-82	-0.863885469725602	0.532	0.699	1.87331055267567e-77	27327
ABTB2	7.18438504774272e-62	-0.863914727411317	0.244	0.492	2.44455885634494e-57	25841
LURAP1L	9.15968115307079e-24	-0.86786330617437	0.202	0.318	3.11667310914387e-19	286343
CXCL2	6.68214483022307e-55	-0.868893487110023	0.04	0.26	2.2736665999317e-50	2920
SLC22A10	3.12760030757521e-43	-0.869037111392848	0.119	0.305	1.06419728065554e-38	387775
HSP90AA1	9.73021333953492e-08	-0.876248921958193	0.601	0.421	0.00331080239091015	3320
LINC01239	2.05089007791643e-51	-0.876945728888987	0.035	0.235	6.97835857911843e-47	441389
