#ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0071241	cellular response to inorganic substance	22/783	229/18903	0.000224550159407934	0.00483767711847268	0.00406906452297387	FOXO1/FBP1/DLG2/SLC1A1/SLC13A5/EGFR/GPLD1/CPNE8/ADCY1/SYT17/FOS/MT2A/TFR2/SYT7/CAPN3/MT1X/NFE2L2/JUN/ADCY10/CDH1/MT1E/PRKN	22
BP	GO:1905954	positive regulation of lipid localization	14/783	113/18903	0.000238882399121746	0.00512397530343238	0.00430987550702299	ACSL1/ABCB4/SCP2/ABCA8/ACACB/CYP4A11/ACSL5/PON1/PLIN2/LIPG/EEPD1/OSBPL11/ABCA1/ABCA5	14
BP	GO:0050994	regulation of lipid catabolic process	10/783	63/18903	0.000245162693030748	0.00523582238333493	0.00440395226611298	ABCB11/SORL1/ACACB/LONP2/GPLD1/MFSD2A/HPGD/PPARA/LDLR/PDE3B	10
BP	GO:0010043	response to zinc ion	9/783	52/18903	0.000254486006107063	0.00534135732814281	0.00449271976533527	ASS1/CPS1/ARG1/HAMP/MT2A/SOD2/MT1X/MT1E/OTC	9
BP	GO:0006206	pyrimidine nucleobase metabolic process	5/783	15/18903	0.000255541321684357	0.00534135732814281	0.00449271976533527	CPS1/DPYS/DPYD/CTPS1/CDA	5
BP	GO:0006570	tyrosine metabolic process	5/783	15/18903	0.000255541321684357	0.00534135732814281	0.00449271976533527	TAT/HPD/HGD/PAH/IYD	5
BP	GO:0009173	pyrimidine ribonucleoside monophosphate metabolic process	5/783	15/18903	0.000255541321684357	0.00534135732814281	0.00449271976533527	UPB1/DPYS/DPYD/CDA/UPP2	5
BP	GO:0042559	pteridine-containing compound biosynthetic process	5/783	15/18903	0.000255541321684357	0.00534135732814281	0.00449271976533527	GCH1/MTHFD1/MTHFS/PTS/FPGS	5
BP	GO:0014074	response to purine-containing compound	16/783	142/18903	0.000268908189442117	0.00558876041412684	0.0047008153234716	FBP1/ASS1/CPS1/PFKFB1/ABCC9/SRD5A1/BCKDHB/HMGCS2/AQP9/ENPP1/RAPGEF2/FOS/PER1/PTK2B/AKAP6/SLC6A1	16
BP	GO:0046683	response to organophosphorus	15/783	128/18903	0.000269653138873791	0.00558876041412684	0.0047008153234716	FBP1/ASS1/CPS1/PFKFB1/ABCC9/SRD5A1/BCKDHB/HMGCS2/AQP9/ENPP1/RAPGEF2/FOS/PER1/PTK2B/AKAP6	15
BP	GO:0006809	nitric oxide biosynthetic process	11/783	76/18903	0.000281446369069196	0.00577790250132558	0.00485990641987461	ASS1/GCH1/ASL/RGN/HSP90AA1/RORA/NOS1AP/SOD2/ATP2B4/PTK2B/AGXT2	11
BP	GO:0010907	positive regulation of glucose metabolic process	8/783	42/18903	0.000282307939804181	0.00577790250132558	0.00485990641987461	FOXO1/PPARGC1A/NNMT/IGF1/GPLD1/SORBS1/RGN/PPARA	8
BP	GO:0071354	cellular response to interleukin-6	8/783	42/18903	0.000282307939804181	0.00577790250132558	0.00485990641987461	STAT3/IL6R/FGG/PID1/HAMP/ST3GAL6/JAK1/IL6ST	8
BP	GO:0007254	JNK cascade	18/783	172/18903	0.00028958666084436	0.00590228082185684	0.00496452344972315	EGFR/MAP3K5/SH3RF1/DUSP10/GADD45G/TPD52L1/STK3/HIPK3/PER1/DUSP16/PTK2B/GADD45A/HIPK2/DIXDC1/PRKN/ULK4/MAP3K20/DAB2IP	18
BP	GO:0055076	transition metal ion homeostasis	16/783	143/18903	0.00029140850179908	0.00591487008610365	0.0049751125252779	CP/SLC1A1/SLC39A14/HPX/FRRS1/HAMP/MT2A/TFR2/SOD2/ACO1/MT1X/STEAP3/SLC25A37/SLC39A8/MT1E/PRKN	16
BP	GO:0031100	animal organ regeneration	10/783	65/18903	0.000318752695538513	0.00644326436413653	0.00541955525227924	BAAT/NNMT/PFKFB1/CPB2/RGN/HAMP/TGFBR3/PTPN3/FPGS/LPIN1	10
BP	GO:0043255	regulation of carbohydrate biosynthetic process	13/783	103/18903	0.000328334481959554	0.00660974989912021	0.00555958948098037	FOXO1/PPARGC1A/FBP1/NNMT/LEPR/IGF1/SORBS1/PPARA/ENPP1/PPP1R3B/PTK2B/CRY1/ACADM	13
BP	GO:0051262	protein tetramerization	12/783	90/18903	0.000330626342102634	0.00662872078533933	0.00557554626317008	UPB1/CTH/ALDH1A2/TDO2/ACACB/SHMT1/MAT1A/CBR4/SOD2/STK3/TRPM7/CRYZ	12
BP	GO:0006739	NADP metabolic process	8/783	43/18903	0.000334395765896082	0.00665000810559333	0.00559345144317972	ALDH1L1/NOCT/FMO5/DERA/NNT/H6PD/PC/RBKS	8
BP	GO:0097009	energy homeostasis	8/783	43/18903	0.000334395765896082	0.00665000810559333	0.00559345144317972	FOXO1/PPARGC1A/ACACB/LEPR/STAT3/MFSD2A/FMO4/TSKU	8
BP	GO:0050819	negative regulation of coagulation	9/783	54/18903	0.00034166937429189	0.00676725792952324	0.00569207255558433	SERPINE1/PLG/CPB2/PROS1/F11/HRG/FGG/KLKB1/SERPING1	9
BP	GO:0010226	response to lithium ion	6/783	24/18903	0.000351355347457296	0.00690342986684095	0.00580660942639952	SLC13A5/ADCY1/NFE2L2/PTK2B/CDH1/IGFBP2	6
BP	GO:0042430	indole-containing compound metabolic process	6/783	24/18903	0.000351355347457296	0.00690342986684095	0.00580660942639952	KMO/TDO2/SRD5A1/ACMSD/IDO2/KYNU	6
BP	GO:1990845	adaptive thermogenesis	17/783	160/18903	0.000353678996202924	0.00691308124751732	0.00581472739081637	ACSL1/PPARGC1A/SORL1/LEPR/ELOVL6/ADIPOR2/ALDH1A1/GADD45G/ACADL/GRB10/PLCL2/ARRDC3/PDGFC/IL4R/DECR1/ESRRG/LPIN1	17
BP	GO:0061045	negative regulation of wound healing	11/783	78/18903	0.000354661334359602	0.00691308124751732	0.00581472739081637	SERPINE1/PLG/CPB2/PROS1/F11/HRG/PHLDB2/FGG/KLKB1/TAFA5/SERPING1	11
BP	GO:0015914	phospholipid transport	13/783	104/18903	0.000361297164731562	0.00701459159352346	0.00590010972153685	ABCB4/SCP2/MFSD2A/ATP11C/ABCG8/ATP8B4/LDLR/MTTP/SCARB2/SLC66A2/ABCA1/ABCB1/PITPNC1	13
BP	GO:0097305	response to alcohol	23/783	253/18903	0.000364053543924112	0.00704027955809149	0.00592171636925876	ABCB11/FBP1/SLC23A2/FOXO3/HMGCS2/CYP2E1/GPLD1/HPGD/PPARA/HAMP/ADCY1/TGFBR3/FOS/CDA/SLC10A1/SOD2/MAOB/CAT/PTK2B/ADH6/H6PD/KLF9/CDH1	23
BP	GO:0006956	complement activation	15/783	132/18903	0.000377253060621748	0.00726692954421186	0.00611235609056908	C9/C8A/C6/CFHR3/C8B/C1R/C5/C4BPA/CFH/SERPING1/CFHR4/CFHR2/C1S/MASP2/C1RL	15
BP	GO:0071385	cellular response to glucocorticoid stimulus	9/783	55/18903	0.000393723262233688	0.00753151386368221	0.00633490311909667	PCK1/ASS1/ERRFI1/ARG1/SRD5A1/FOXO3/HMGCS2/ACVR1/KLF9	9
BP	GO:0009394	2'-deoxyribonucleotide metabolic process	8/783	44/18903	0.00039405518382865	0.00753151386368221	0.00633490311909667	GDA/UPB1/XDH/DPYS/SHMT1/ADK/DPYD/UPP2	8
BP	GO:0106106	cold-induced thermogenesis	16/783	147/18903	0.000398460601595636	0.00755690530902612	0.00635626035871925	ACSL1/PPARGC1A/LEPR/ELOVL6/ADIPOR2/ALDH1A1/GADD45G/ACADL/GRB10/PLCL2/ARRDC3/PDGFC/IL4R/DECR1/ESRRG/LPIN1	16
BP	GO:0120161	regulation of cold-induced thermogenesis	16/783	147/18903	0.000398460601595636	0.00755690530902612	0.00635626035871925	ACSL1/PPARGC1A/LEPR/ELOVL6/ADIPOR2/ALDH1A1/GADD45G/ACADL/GRB10/PLCL2/ARRDC3/PDGFC/IL4R/DECR1/ESRRG/LPIN1	16
BP	GO:0051403	stress-activated MAPK cascade	22/783	239/18903	0.000408114513481411	0.00771022496238727	0.00648522050775116	FOXO1/XDH/EGFR/MAP3K5/SH3RF1/DUSP10/GADD45G/MAP2K1/TPD52L1/STK3/HIPK3/PER1/DUSP16/PTK2B/DUSP1/GADD45A/HIPK2/DIXDC1/PRKN/ULK4/MAP3K20/DAB2IP	22
BP	GO:0042060	wound healing	34/783	442/18903	0.000415160080506456	0.00781328090209852	0.00657190286746458	SERPINE1/PLG/CPB2/IGF1/PAPSS2/PROS1/PLPP3/F11/HRG/MAP3K5/F9/PHLDB2/NRG1/PPARA/FGG/F5/KLKB1/EPB41L4B/MYLK/FERMT2/ADIPOR2/SYT7/HGFAC/TAFA5/SERPING1/RAB27A/NFE2L2/TSKU/PROZ/HPS5/NOTCH2/MACF1/IL6ST/TEC	34
BP	GO:0051056	regulation of small GTPase mediated signal transduction	26/783	305/18903	0.00042431069008614	0.00795501568588977	0.00669111875688268	ADRA1A/PSD3/TIAM1/FBP1/IGF1/ARHGAP42/FGD4/NRG1/ITSN1/STARD13/GARNL3/TGM2/MAPRE2/AKAP13/NOTCH2/ABCA1/ARHGEF12/RALGAPA2/ARHGAP29/PLEKHG1/PPP2CB/DENND4A/ARHGAP32/ARHGEF10L/DAB2IP/IQSEC1	26
BP	GO:0001659	temperature homeostasis	18/783	178/18903	0.000440066464581419	0.00821903602290468	0.00691319140877354	FOXO1/ACSL1/PPARGC1A/LEPR/STAT3/ELOVL6/ADIPOR2/ALDH1A1/GADD45G/ACADL/GRB10/PLCL2/ARRDC3/PDGFC/IL4R/DECR1/ESRRG/LPIN1	18
BP	GO:0019835	cytolysis	6/783	25/18903	0.000446239548112841	0.00826972687555417	0.00695582847303063	C9/C8A/C6/C8B/LBP/C5	6
BP	GO:0046835	carbohydrate phosphorylation	6/783	25/18903	0.000446239548112841	0.00826972687555417	0.00695582847303063	FGGY/PFKFB1/GNE/TKFC/PFKFB3/RBKS	6
BP	GO:0071383	cellular response to steroid hormone stimulus	20/783	209/18903	0.000447831300671297	0.00826972687555417	0.00695582847303063	ESR1/PCK1/ASS1/ERRFI1/ARG1/SRD5A1/NR3C2/FOXO3/HMGCS2/ABHD2/AR/PPARA/CYP7B1/PLPP1/CRY2/PER1/ESRRG/ACVR1/CRY1/KLF9	20
BP	GO:0043470	regulation of carbohydrate catabolic process	9/783	56/18903	0.000452135925675944	0.00831794631805333	0.0069963867860362	PRKAG2/SLC4A4/FBP1/ZBTB20/IGF1/STAT3/PPARA/PPP1R3B/SCARB2	9
BP	GO:0070741	response to interleukin-6	8/783	45/18903	0.000462086018932505	0.00846608360552896	0.00712098794610432	STAT3/IL6R/FGG/PID1/HAMP/ST3GAL6/JAK1/IL6ST	8
BP	GO:2000377	regulation of reactive oxygen species metabolic process	16/783	149/18903	0.000463635278885849	0.00846608360552896	0.00712098794610432	FOXO1/BCO2/XDH/GCH1/FOXO3/CRP/PON3/PPARA/PID1/HP/SOD2/RAB27A/NFE2L2/PTK2B/GADD45A/PRKN	16
BP	GO:0007623	circadian rhythm	20/783	210/18903	0.000476220661846512	0.00866368848514839	0.00728719726217372	PPARGC1A/ASS1/NAMPT/SRD5A1/PPARA/RORA/ADCY1/PER3/NOCT/MTTP/CRY2/PER1/MYCBP2/CRY1/KLF9/RORC/ID2/USP9X/NPAS2/FBXL17	20
BP	GO:0030301	cholesterol transport	14/783	121/18903	0.000486466048964112	0.00879840609671457	0.00740051087125079	ABCB4/SCP2/ABCA8/ABCG5/ABCG8/LDLR/PON1/SYT7/LIPG/EEPD1/TTC39B/TSKU/ABCA1/ABCA5	14
BP	GO:0000097	sulfur amino acid biosynthetic process	5/783	17/18903	0.000491428218578589	0.00879840609671457	0.00740051087125079	BHMT/CTH/MTHFD2L/MTHFD1/BHMT2	5
BP	GO:0006577	amino-acid betaine metabolic process	5/783	17/18903	0.000491428218578589	0.00879840609671457	0.00740051087125079	BHMT/DMGDH/POR/ACADL/ACADM	5
BP	GO:0032371	regulation of sterol transport	11/783	81/18903	0.00049406102403291	0.00879840609671457	0.00740051087125079	ABCB4/SCP2/ABCA8/ABCG5/ABCG8/PON1/LIPG/EEPD1/TTC39B/ABCA1/ABCA5	11
BP	GO:0032374	regulation of cholesterol transport	11/783	81/18903	0.00049406102403291	0.00879840609671457	0.00740051087125079	ABCB4/SCP2/ABCA8/ABCG5/ABCG8/PON1/LIPG/EEPD1/TTC39B/ABCA1/ABCA5	11
BP	GO:0071398	cellular response to fatty acid	7/783	35/18903	0.000496164187457235	0.00879840609671457	0.00740051087125079	ASS1/CPS1/HMGCS2/PID1/LDLR/PDK4/AKR1C4	7
BP	GO:1901658	glycosyl compound catabolic process	7/783	35/18903	0.000496164187457235	0.00879840609671457	0.00740051087125079	GDA/UPB1/XDH/DPYD/DERA/CDA/UPP2	7
BP	GO:0006547	histidine metabolic process	4/783	10/18903	0.000502207067460172	0.00879942917513987	0.00740137140245671	MTHFD2L/MTHFD1/HAL/UROC1	4
BP	GO:0009396	folic acid-containing compound biosynthetic process	4/783	10/18903	0.000502207067460172	0.00879942917513987	0.00740137140245671	GCH1/MTHFD1/MTHFS/FPGS	4
BP	GO:0097267	omega-hydroxylase P450 pathway	4/783	10/18903	0.000502207067460172	0.00879942917513987	0.00740137140245671	CYP2C8/CYP2C9/CYP2C19/CYP4A11	4
BP	GO:0035265	organ growth	18/783	180/18903	0.000503387540353075	0.00879942917513987	0.00740137140245671	ADRA1A/ESR1/SORBS2/ACACB/LEPR/PDLIM5/IGF1/AR/PPARA/POR/HAMP/TGFBR3/WWC1/STK3/SMAD1/AKAP6/AKAP13/TSKU	18
BP	GO:0001655	urogenital system development	29/783	360/18903	0.000517386643718698	0.00901206806363916	0.00758022611644602	ESR1/ZBTB16/MAGI2/ASS1/ALDH1A2/MYO1E/WDPCP/SRD5A1/HMGCS2/AR/HPGD/RGN/IL6R/CYP7B1/ACAT1/ENPEP/CYP4A11/RIDA/PBX1/SMAD1/IFT88/CAT/MME/ACVR1/AHI1/GFRA1/NOTCH2/SULF2/TNS2	29
BP	GO:0150116	regulation of cell-substrate junction organization	10/783	69/18903	0.00052178503663056	0.00905656572413184	0.00761765396605895	WDPCP/HRG/PHLDB2/FERMT2/LIMCH1/PIK3R1/PTPRJ/MAPRE2/MACF1/IQSEC1	10
BP	GO:0008286	insulin receptor signaling pathway	14/783	122/18903	0.000529047109977379	0.00915027959228481	0.00769647852728397	FOXO1/SORL1/SLC39A14/GPLD1/SORBS1/SIK2/PID1/IGFBP1/ENPP1/PDK4/GRB10/PIK3R1/GRB14/TNS2	14
BP	GO:0010677	negative regulation of cellular carbohydrate metabolic process	8/783	46/18903	0.000539337990179157	0.0092630356914686	0.0077913198802105	FBP1/LEPR/STAT3/PPARA/GCKR/ENPP1/CRY1/PRKN	8
BP	GO:0042398	cellular modified amino acid biosynthetic process	8/783	46/18903	0.000539337990179157	0.0092630356914686	0.0077913198802105	SLC1A1/GCH1/SLC1A2/MTHFD1/MTHFS/NFE2L2/FPGS/ACADM	8
BP	GO:0006706	steroid catabolic process	6/783	26/18903	0.000559963122913273	0.00955048215190972	0.00803309670114985	CYP3A4/SRD5A2/SRD5A1/HSD11B1/HSD17B6/CYP39A1	6
BP	GO:0009435	NAD biosynthetic process	6/783	26/18903	0.000559963122913273	0.00955048215190972	0.00803309670114985	KMO/NNMT/NAMPT/ACMSD/IDO2/KYNU	6
BP	GO:0071496	cellular response to external stimulus	27/783	328/18903	0.000571936648299151	0.00972094400154127	0.00817647548560979	FOXO1/PCK1/PRKAG2/RNF152/SRD5A1/FOXO3/SLC1A2/MAP3K5/MFSD2A/SIK2/TNRC6A/PPARA/PDK4/FOS/ATF3/PLIN2/CDA/BAG3/GABARAPL1/CRADD/CLEC16A/NFE2L2/SLC38A2/GADD45A/CPEB4/TNFRSF10B/TMEM150C	27
BP	GO:0030193	regulation of blood coagulation	10/783	70/18903	0.000586551339343756	0.00993496613398803	0.00835649367304625	SERPINE1/PLG/CPB2/PROS1/F11/HRG/FGG/KLKB1/SERPING1/NFE2L2	10
BP	GO:0019217	regulation of fatty acid metabolic process	12/783	96/18903	0.000601584150870914	0.010154575082742	0.00854121104057999	PRKAG2/ABCB11/INSIG1/PPARGC1A/ACACB/LONP2/MFSD2A/RGN/PPARA/PDK4/FMO4/ACADL	12
BP	GO:0031098	stress-activated protein kinase signaling cascade	22/783	246/18903	0.000604664179856731	0.0101716111351242	0.0085555403963146	FOXO1/XDH/EGFR/MAP3K5/SH3RF1/DUSP10/GADD45G/MAP2K1/TPD52L1/STK3/HIPK3/PER1/DUSP16/PTK2B/DUSP1/GADD45A/HIPK2/DIXDC1/PRKN/ULK4/MAP3K20/DAB2IP	22
BP	GO:0042326	negative regulation of phosphorylation	30/783	381/18903	0.000608193341003508	0.0101960603788711	0.00857610513180804	PRKAG2/FBP1/ERRFI1/SORL1/XDH/PLPP3/STAT3/RGN/PPARA/GCKR/PID1/ENPP1/DUSP10/PLGLB2/GRB10/HIPK3/DMD/DUSP16/SHB/PTPRJ/JUN/PLGLB1/DUSP1/SPAG9/CHP1/GADD45A/PRKN/CNKSR3/LDLRAD4/DAB2IP	30
BP	GO:0006096	glycolytic process	11/783	83/18903	0.000610367569310835	0.0101977057838599	0.00857748911401728	PRKAG2/SLC4A4/FBP1/ALDOB/PFKFB1/ZBTB20/IGF1/STAT3/PPARA/PGM1/DHTKD1	11
BP	GO:0006979	response to oxidative stress	33/783	434/18903	0.000613785001615998	0.0102200404336874	0.00859627522334627	FOXO1/TAT/ABCB11/PPARGC1A/SLC1A1/SLC23A2/ARG1/MSRA/GCH1/ERN1/EGFR/FOXO3/RBPMS/HAO1/CYP2E1/MAP3K5/VNN1/ETFDH/FOS/HP/CHRNA4/SOD2/FANCC/CAT/CPEB2/NFE2L2/PTK2B/RCAN1/JUN/PPP2CB/PRKN/NCOA7/ACOX2	33
BP	GO:0005976	polysaccharide metabolic process	13/783	110/18903	0.000624100677153769	0.0103218266874724	0.00868188962547773	PRKAG2/GBE1/LEPR/IGF1/GYS2/SORBS1/UGP2/ENPP1/AGL/PPP1R3B/GABARAPL1/IL6ST/ACADM	13
BP	GO:0006766	vitamin metabolic process	13/783	110/18903	0.000624100677153769	0.0103218266874724	0.00868188962547773	CYP3A4/NNMT/ALDH1A2/SLC23A2/SHMT1/VNN1/RGN/MTHFD2L/GC/CLYBL/MTHFS/CYP4F3/FPGS	13
BP	GO:1902895	positive regulation of miRNA transcription	8/783	47/18903	0.000626710871674255	0.0103302140995434	0.00868894444126264	TEAD1/FOXO3/STAT3/FOS/SMAD1/MRTFB/JUN/ATOH8	8
BP	GO:0006957	complement activation, alternative pathway	5/783	18/18903	0.000657378577770854	0.0107539607068647	0.0090453659725793	C9/C8A/C8B/C5/CFH	5
BP	GO:0009068	aspartate family amino acid catabolic process	5/783	18/18903	0.000657378577770854	0.0107539607068647	0.0090453659725793	SDS/AASS/GOT1/MAT1A/RIDA	5
BP	GO:0006576	cellular biogenic amine metabolic process	12/783	97/18903	0.000661175922938344	0.0107539607068647	0.0090453659725793	KMO/NNMT/SLC1A1/TDO2/GCH1/ACMSD/IDO2/PAH/MAOB/KYNU/PRKN/SAT1	12
BP	GO:0043502	regulation of muscle adaptation	12/783	97/18903	0.000661175922938344	0.0107539607068647	0.0090453659725793	ADRA1A/FOXO1/ERRFI1/MLIP/IGF1/FOXO3/PPARA/HAMP/ATP2B4/AKAP6/TNFRSF1B/IL6ST	12
BP	GO:0009161	ribonucleoside monophosphate metabolic process	9/783	59/18903	0.000671469095712552	0.010849526967566	0.00912574861728451	GDA/UPB1/DLG2/XDH/DPYS/ADK/DPYD/CDA/UPP2	9
BP	GO:0046324	regulation of glucose import	9/783	59/18903	0.000671469095712552	0.010849526967566	0.00912574861728451	PRKAG2/IGF1/SLC1A2/SORBS1/PID1/ENPP1/GRB10/PIK3R1/NFE2L2	9
BP	GO:0006757	ATP generation from ADP	11/783	84/18903	0.000676568313430903	0.0108960772313856	0.00916490295156616	PRKAG2/SLC4A4/FBP1/ALDOB/PFKFB1/ZBTB20/IGF1/STAT3/PPARA/PGM1/DHTKD1	11
BP	GO:0031639	plasminogen activation	6/783	27/18903	0.000694968216794425	0.0111194914687108	0.00935282102149191	SERPINE1/CPB2/F11/FGG/KLKB1/HPN	6
BP	GO:0071880	adenylate cyclase-activating adrenergic receptor signaling pathway	6/783	27/18903	0.000694968216794425	0.0111194914687108	0.00935282102149191	ADRA1A/ADRA1B/RAPGEF2/ARRDC3/ATP2B4/AKAP13	6
BP	GO:0015980	energy derivation by oxidation of organic compounds	27/783	333/18903	0.000720283522685063	0.0114871190371072	0.00966203973526614	PRKAG2/PPARGC1A/GBE1/LEPR/IGF1/GYS2/SLC25A18/SORBS1/UGP2/SUCLG2/PID1/ENPP1/ETFDH/IFNLR1/AGL/IMMP2L/DHTKD1/SOD2/ACO1/PPP1R3B/GABARAPL1/NNT/CAT/SLC25A25/IL6ST/ACADM/SLC25A13	27
BP	GO:0006953	acute-phase response	8/783	48/18903	0.000725154452370991	0.0115273743367194	0.0096958992524481	ASS1/ITIH4/LBP/CRP/IL6R/HAMP/HP/TFR2	8
BP	GO:1900046	regulation of hemostasis	10/783	72/18903	0.000736089921553572	0.0116634635311972	0.00981036652664777	SERPINE1/PLG/CPB2/PROS1/F11/HRG/FGG/KLKB1/SERPING1/NFE2L2	10
BP	GO:0008625	extrinsic apoptotic signaling pathway via death domain receptors	11/783	85/18903	0.000748632404528692	0.0117861614456568	0.00991357013419404	SERPINE1/FGG/ATF3/BAG3/PIK3R1/SP100/STK3/CRADD/FAF1/TNFRSF10B/DAB2IP	11
BP	GO:1901292	nucleoside phosphate catabolic process	11/783	85/18903	0.000748632404528692	0.0117861614456568	0.00991357013419404	PDE7B/GDA/UPB1/XDH/DPYS/SUCLG2/ACAT1/ENPP1/DPYD/DERA/UPP2	11
BP	GO:0046686	response to cadmium ion	9/783	60/18903	0.000761422695872352	0.011866182399562	0.00998087731833553	ARG1/EGFR/FOS/MT2A/SOD2/MT1X/CAT/JUN/MT1E	9
BP	GO:0009120	deoxyribonucleoside metabolic process	4/783	11/18903	0.000763378183685178	0.011866182399562	0.00998087731833553	GDA/XDH/DPYD/DERA	4
BP	GO:0070778	L-aspartate transmembrane transport	4/783	11/18903	0.000763378183685178	0.011866182399562	0.00998087731833553	SLC1A1/SLC1A2/SLC25A18/SLC25A13	4
BP	GO:2000169	regulation of peptidyl-cysteine S-nitrosylation	4/783	11/18903	0.000763378183685178	0.011866182399562	0.00998087731833553	NOS1AP/DMD/ATP2B4/NCOA7	4
BP	GO:0045936	negative regulation of phosphate metabolic process	33/783	440/18903	0.000776877339090322	0.012037922680163	0.0101253314160037	PRKAG2/FBP1/ERRFI1/SORL1/XDH/PLPP3/STAT3/RGN/PPARA/GCKR/PID1/ENPP1/DUSP10/PLGLB2/GRB10/CDA/CRY2/HIPK3/DMD/DUSP16/SHB/PTPRJ/JUN/PLGLB1/DUSP1/LPIN1/SPAG9/CHP1/GADD45A/PRKN/CNKSR3/LDLRAD4/DAB2IP	33
BP	GO:0006140	regulation of nucleotide metabolic process	12/783	99/18903	0.000795265645180254	0.0122841032991365	0.0103323987333085	PRKAG2/PPARGC1A/SLC4A4/FBP1/ZBTB20/IGF1/ACMSD/STAT3/PPARA/PID1/PDK4/CDA	12
BP	GO:0010563	negative regulation of phosphorus metabolic process	33/783	441/18903	0.00080747752867257	0.012433635175046	0.0104581729088924	PRKAG2/FBP1/ERRFI1/SORL1/XDH/PLPP3/STAT3/RGN/PPARA/GCKR/PID1/ENPP1/DUSP10/PLGLB2/GRB10/CDA/CRY2/HIPK3/DMD/DUSP16/SHB/PTPRJ/JUN/PLGLB1/DUSP1/LPIN1/SPAG9/CHP1/GADD45A/PRKN/CNKSR3/LDLRAD4/DAB2IP	33
BP	GO:0048511	rhythmic process	25/783	302/18903	0.000830642866306734	0.0127503679978084	0.0107245830600458	ESR1/PPARGC1A/ASS1/NAMPT/SRD5A1/FOXO3/PPARA/RORA/ADCY1/PER3/NOCT/MTTP/HLF/CRY2/PER1/MYCBP2/CRY1/KLF9/RORC/CREM/GAS2/ID2/USP9X/NPAS2/FBXL17	25
BP	GO:0009261	ribonucleotide catabolic process	8/783	49/18903	0.000835668293005685	0.0127527734956375	0.0107266063711592	PDE7B/GDA/UPB1/XDH/DPYS/SUCLG2/ACAT1/DPYD	8
BP	GO:0048009	insulin-like growth factor receptor signaling pathway	7/783	38/18903	0.000835992073614674	0.0127527734956375	0.0107266063711592	GHR/IGF1/AR/IGFBP1/GRB10/PIK3R1/IGFBP2	7
BP	GO:0019359	nicotinamide nucleotide biosynthetic process	6/783	28/18903	0.000853836005237139	0.012944575486805	0.0108879347646386	KMO/NNMT/NAMPT/ACMSD/IDO2/KYNU	6
BP	GO:0019363	pyridine nucleotide biosynthetic process	6/783	28/18903	0.000853836005237139	0.012944575486805	0.0108879347646386	KMO/NNMT/NAMPT/ACMSD/IDO2/KYNU	6
BP	GO:0045471	response to ethanol	14/783	128/18903	0.000856831958464711	0.0129500263999343	0.0108925196339239	ABCB11/SLC23A2/HMGCS2/CYP2E1/HPGD/PPARA/HAMP/FOS/SLC10A1/SOD2/MAOB/CAT/PTK2B/ADH6	14
BP	GO:0070989	oxidative demethylation	5/783	19/18903	0.000861953398188034	0.0129874696070541	0.0109240138452956	CYP2C8/CYP3A4/CYP2C9/CYP3A5/CYP3A43	5
BP	GO:0002526	acute inflammatory response	13/783	114/18903	0.000876959427016878	0.0131731642370242	0.0110802052182239	ASS1/ITIH4/LBP/CRP/VNN1/IL6R/KLKB1/HAMP/HP/TFR2/ACVR1/IL6ST/HPR	13
BP	GO:2000628	regulation of miRNA metabolic process	10/783	74/18903	0.000915688542453441	0.0137129942699125	0.0115342667815461	NFIB/TEAD1/FOXO3/STAT3/PPARA/FOS/SMAD1/MRTFB/JUN/ATOH8	10
BP	GO:0150115	cell-substrate junction organization	12/783	101/18903	0.000951336228643867	0.0142035366416373	0.0119468715323218	WDPCP/HRG/SORBS1/PHLDB2/FERMT2/LIMCH1/PIK3R1/PTPRJ/PTK2B/MAPRE2/MACF1/IQSEC1	12
BP	GO:0006767	water-soluble vitamin metabolic process	9/783	62/18903	0.000970798740303028	0.0144065359890286	0.012117618240386	NNMT/SLC23A2/SHMT1/VNN1/RGN/MTHFD2L/CLYBL/MTHFS/FPGS	9
BP	GO:0045428	regulation of nitric oxide biosynthetic process	9/783	62/18903	0.000970798740303028	0.0144065359890286	0.012117618240386	ASS1/ASL/RGN/HSP90AA1/NOS1AP/SOD2/ATP2B4/PTK2B/AGXT2	9
BP	GO:0008210	estrogen metabolic process	7/783	39/18903	0.000982943261328554	0.0144991510499876	0.0121955185734616	CYP2C8/CYP3A4/CYP2C9/CYP3A5/UGT2B15/HSD17B4/HSD17B7	7
BP	GO:0090181	regulation of cholesterol metabolic process	7/783	39/18903	0.000982943261328554	0.0144991510499876	0.0121955185734616	EPHX2/POR/LDLR/SEC14L2/FMO5/ACADL/TTC39B	7
BP	GO:0032370	positive regulation of lipid transport	11/783	88/18903	0.00100403530687663	0.0147218550070985	0.012382839212854	ACSL1/ABCB4/SCP2/ABCA8/CYP4A11/ACSL5/PON1/LIPG/EEPD1/ABCA1/ABCA5	11
BP	GO:0055072	iron ion homeostasis	11/783	88/18903	0.00100403530687663	0.0147218550070985	0.012382839212854	CP/SLC39A14/HPX/FRRS1/HAMP/TFR2/SOD2/ACO1/STEAP3/SLC25A37/SLC39A8	11
BP	GO:0050818	regulation of coagulation	10/783	75/18903	0.00101811649505845	0.0148838935229973	0.0125191329671191	SERPINE1/PLG/CPB2/PROS1/F11/HRG/FGG/KLKB1/SERPING1/NFE2L2	10
