#gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	ENTREZID
NID1	1.02904084792132e-15	-0.307457677996449	0.293	0.302	3.5014143891371e-11	4811
ZNF609	2.15732144114522e-47	-0.308650274954412	0.535	0.533	7.34050193564072e-43	23060
GPI	0.744982493304193	-0.308820480967996	0.383	0.346	1	2821
TMPRSS6	2.52494948526444e-40	-0.308867986914934	0.192	0.23	8.59139311856079e-36	164656
NR3C1	3.10078105764266e-31	-0.309119011413478	0.444	0.449	1.05507176267349e-26	2908
SH3D19	4.63391153583253e-75	-0.309139948711583	0.651	0.634	1.57673473918238e-70	152503
USP6NL	6.48353108750253e-18	-0.309285544553022	0.441	0.425	2.20608628783361e-13	9712
DTX1	6.32773047639165e-109	-0.30942782105855	0.064	0.12	2.15307357189702e-104	1840
MORC3	3.27784081566231e-34	-0.309945400448052	0.24	0.27	1.11531811593726e-29	23515
AKAP9	5.01203279816675e-59	-0.309981354849505	0.629	0.608	1.70539427990422e-54	10142
RABEPK	1.68143182439505e-52	-0.310189962226515	0.129	0.172	5.72123992568659e-48	10244
LINC01725	1.35111618339234e-81	-0.31029604239634	0.376	0.435	4.59730792561079e-77	101927587
GNE	2.55072881264138e-32	-0.311344098004119	0.171	0.201	8.67910985789357e-28	10020
MACO1	1.63558798677175e-26	-0.311765745347441	0.263	0.285	5.56525168378955e-22	55219
YPEL2	1.52545880224435e-17	-0.312113944071471	0.163	0.184	5.19052612051663e-13	388403
USP12	3.28574479714378e-34	-0.312384681084263	0.212	0.244	1.11800752467614e-29	219333
ABCA1	4.35697426131944e-73	-0.312462319954592	0.641	0.644	1.48250406215655e-68	19
ZNF618	1.93377865411143e-25	-0.313577328596016	0.277	0.3	6.57987524847955e-21	114991
B4GALT1	2.30125762059965e-20	-0.313653549514309	0.274	0.292	7.83025917985235e-16	2683
SPTBN2	1.86248454727364e-125	-0.314596001533456	0.063	0.123	6.3372899205533e-121	6712
ABCG8	4.54725318184658e-35	-0.315363020920177	0.296	0.326	1.54724836765512e-30	64241
MSH3	5.86532613435909e-37	-0.315379372470399	0.435	0.44	1.99573587047702e-32	4437
STK38L	3.44102370558367e-69	-0.315511343918395	0.14	0.193	1.1708427260619e-64	23012
LINC01277	7.56302062202021e-82	-0.315637854789188	0.083	0.134	2.5733933968486e-77	100507489
SULF2	3.21325827678616e-81	-0.316002045359983	0.107	0.163	1.09334326125926e-76	55959
ARRDC4	7.58757940780565e-127	-0.316144975872459	0.047	0.102	2.58174976929995e-122	91947
TNFSF10	1.15166657780015e-78	-0.316264818534016	0.096	0.147	3.91866069762279e-74	8743
LARP4	1.41872603411406e-47	-0.316717970881692	0.517	0.512	4.82735720367651e-43	113251
SMAD1	6.50976870212913e-64	-0.318117446376662	0.144	0.193	2.21501389858646e-59	4086
TPRG1	6.25069467653416e-118	-0.318524124616753	0.63	0.673	2.12686137063751e-113	285386
APOB	3.39823165374289e-173	-0.318926272006451	0.875	0.871	1.15628230250255e-168	338
KLHL2	8.60938480354684e-59	-0.319329843744593	0.17	0.22	2.92942927325485e-54	11275
ABAT	7.53696965062668e-56	-0.319779541094608	0.317	0.362	2.56452929332224e-51	18
FAT4	4.56932218794484e-183	-0.32047238583923	0.042	0.11	1.55475756767011e-178	79633
PLCG2	1.20762652241213e-42	-0.320714946593231	0.776	0.735	4.10907000515953e-38	5336
HELZ	1.00876390976863e-48	-0.320837719711244	0.56	0.544	3.43242007937873e-44	9931
GPT	2.38102180910021e-68	-0.321281839397727	0.145	0.199	8.10166480764438e-64	2875
TTC39B	7.80723231461629e-118	-0.321859126828152	0.097	0.164	2.65648886737134e-113	158219
MAOB	8.55849796371409e-44	-0.321920307912751	0.425	0.438	2.91211451713336e-39	4129
DNAJC22	1.38874412447632e-54	-0.3232937371975	0.182	0.228	4.72534075794312e-50	79962
ANKRD17	1.14822206953702e-87	-0.323299374042339	0.654	0.635	3.90694041380667e-83	26057
RND3	3.26637490546339e-57	-0.323348283897651	0.089	0.13	1.11141672533297e-52	390
LDLRAD4	6.78389213115669e-123	-0.323613101210599	0.734	0.743	2.30828713654738e-118	753
DST	2.94348848352063e-184	-0.324359968988796	0.748	0.766	1.00155139140273e-179	667
USO1	8.69915694939537e-47	-0.324778809053479	0.257	0.296	2.95997514360127e-42	8615
RNF130	1.34004768519732e-31	-0.3253699055037	0.323	0.343	4.55964625365238e-27	55819
UBE2B	1.86151133781799e-11	-0.325385691499076	0.252	0.258	6.33397847805948e-07	7320
MACF1	1.87840608003677e-108	-0.325531027547287	0.677	0.674	6.39146452793311e-104	23499
EXOC3L4	6.22995752957194e-42	-0.325540603925981	0.237	0.274	2.11980534901215e-37	91828
OSBPL6	2.95342736794867e-70	-0.325784216092694	0.133	0.186	1.00493319621821e-65	114880
SLFNL1-AS1	1.07584270345603e-106	-0.326805849619451	0.08	0.139	3.66066238277948e-102	100507178
BAIAP2	3.1568757973309e-38	-0.327281377630871	0.194	0.231	1.07415855879981e-33	10458
IL6R	7.21591837359157e-100	-0.327404407792264	0.594	0.627	2.45528838579827e-95	3570
SMC6	4.9713623440777e-28	-0.32842786662871	0.31	0.326	1.69155575119588e-23	79677
CRCP	1.15630700632613e-32	-0.328632589630437	0.197	0.228	3.93445021972529e-28	27297
ABTB2	5.86601600245784e-38	-0.328956674167357	0.488	0.492	1.99597060499631e-33	25841
APOC3	9.92202200613355e-187	-0.330351873965005	0.527	0.602	3.376067207807e-182	345
THBS1	3.78282562910165e-08	-0.332695505721293	0.104	0.114	0.00128714424855813	7057
GALNT2	5.92413116739098e-32	-0.332815871509374	0.509	0.493	2.01574487101645e-27	2590
ST3GAL6	7.54401040422072e-94	-0.333037365945898	0.436	0.489	2.56692498014014e-89	10402
SOX5	5.27180286212494e-290	-0.334152606656891	0.922	0.925	1.79378364186663e-285	6660
SMIM14	4.84248773032646e-20	-0.335464189154079	0.463	0.447	1.64770487512088e-15	201895
CYP27A1	3.35742002517412e-38	-0.335935395623032	0.348	0.368	1.14239573776575e-33	1593
ACADM	1.39329047046034e-75	-0.335956161669734	0.194	0.252	4.74081015478837e-71	34
HPS5	5.72347635787262e-43	-0.337253746393055	0.117	0.153	1.94747006552974e-38	11234
PDXDC1	1.57835504090429e-44	-0.337561395936655	0.331	0.359	5.37051086218095e-40	23042
CHP1	2.29423517341935e-34	-0.337597321359304	0.232	0.265	7.80636460107667e-30	11261
SERPINF2	2.34086311596991e-63	-0.337732676159197	0.427	0.459	7.96502083839921e-59	5345
ARMH1	3.94878009314274e-135	-0.337904630124442	0.067	0.132	1.34361191449275e-130	339541
SFPQ	5.12704940211609e-47	-0.338195304815181	0.529	0.52	1.74452982956402e-42	6421
LINC02624	7.76128445876128e-132	-0.338463497006277	0.063	0.126	2.64085464993811e-127	105378470
AGTR1	4.15800372905102e-58	-0.339479023431158	0.169	0.217	1.4148023488469e-53	185
INPP5B	5.55681127262861e-110	-0.341227737417961	0.111	0.178	1.89076060362461e-105	3633
NDRG2	2.99490635490034e-87	-0.341348181191885	0.124	0.183	1.01904683631839e-82	57447
INHBA	1.41315858812958e-168	-0.341557908127976	0.058	0.129	4.80841341196972e-164	3624
RASGEF1B	5.08092644175611e-97	-0.342235303353313	0.147	0.213	1.72883603107193e-92	153020
FAAH2	2.81434756776534e-08	-0.342383352154448	0.228	0.234	0.000957609903407833	158584
KIF13B	6.2437466707813e-52	-0.342830478595453	0.27	0.311	2.12449724220005e-47	23303
MLXIPL	1.48364185921067e-181	-0.343510914064752	0.816	0.798	5.04823979015024e-177	51085
SULT1E1	1.53241000719081e-179	-0.343594607481318	0.055	0.128	5.21417829046744e-175	6783
HIVEP3	1.48306796545863e-79	-0.343637002862375	0.149	0.207	5.04628705926952e-75	59269
ZC3H14	5.59015721769224e-39	-0.343987878169337	0.253	0.284	1.90210689489196e-34	79882
SCARB2	3.75727777468039e-38	-0.345128135976911	0.245	0.276	1.27845133561275e-33	950
ONECUT1	5.6328783934196e-48	-0.345344999466116	0.393	0.418	1.91664320214495e-43	3175
PNISR	9.36294997540351e-81	-0.346173140144283	0.598	0.595	3.1858373586308e-76	25957
RXRA	1.42472054236252e-63	-0.346652249665214	0.37	0.417	4.84775411744272e-59	6256
NAT1	3.08343377406347e-139	-0.347259618078649	0.089	0.162	1.04916917596284e-134	9
FNDC3A	8.10219480766849e-62	-0.347450578348709	0.508	0.518	2.75685280525728e-57	22862
BRD4	8.34314275861639e-64	-0.347642380981169	0.467	0.486	2.83883775504681e-59	23476
STRN3	1.6231479198796e-91	-0.347694083328328	0.602	0.605	5.52292311218232e-87	29966
CALD1	6.06673533643234e-74	-0.347857391393559	0.686	0.672	2.06426736557447e-69	800
SLC20A1	2.71179735224439e-26	-0.34825246509541	0.151	0.178	9.22716167074677e-22	6574
FPGS	6.92617410647267e-17	-0.349806515876101	0.123	0.142	2.35670000146839e-12	2356
BAG3	2.09511724378504e-10	-0.349952340381115	0.091	0.104	7.12884593370298e-06	9531
GBP7	1.79950220387039e-136	-0.350373862851741	0.072	0.137	6.1229861988894e-132	388646
ATP2A2	3.68645988970668e-06	-0.350402368152233	0.448	0.423	0.125435484207159	488
EFHD1	5.2082794489523e-150	-0.3508737328765	0.051	0.115	1.77216916530051e-145	80303
PDGFC	3.90752425383979e-49	-0.351071223752838	0.301	0.336	1.32957420261153e-44	56034
LONRF3	6.78482929421328e-53	-0.351706082093144	0.152	0.197	2.30860601564901e-48	79836
EPAS1	1.09554957054194e-49	-0.352094217237159	0.323	0.359	3.727716968726e-45	2034
RBPMS	1.41828862014663e-43	-0.352929231875434	0.489	0.505	4.82586885891092e-39	11030
TNKS	1.21662662272213e-53	-0.353169932398083	0.495	0.496	4.13969374647432e-49	8658
SHANK2	8.70558542513771e-163	-0.353554164963069	0.678	0.713	2.96216249675736e-158	22941
ATRN	8.47254855948699e-75	-0.354179061443341	0.565	0.567	2.88286937285104e-70	8455
GRTP1	4.46755512785337e-79	-0.354333615948942	0.179	0.237	1.52013030780339e-74	79774
SNED1	8.70467034145774e-60	-0.354794804024065	0.257	0.303	2.96185113038441e-55	25992
NFIA	3.3309958852667e-298	-0.355211978305615	0.905	0.901	1.13340465992085e-293	4774
NDEL1	2.69184909382983e-52	-0.355537850611829	0.172	0.217	9.1592857266654e-48	81565
ART4	1.01706066395106e-162	-0.355804052049976	0.073	0.147	3.46065061515989e-158	420
SGMS1	4.15676457300954e-71	-0.356442293389392	0.565	0.557	1.41438071361222e-66	259230
MGMT	3.55252047579654e-92	-0.35674272190867	0.588	0.59	1.20878061709453e-87	4255
GBP1	9.59706134109628e-44	-0.35903966952237	0.109	0.146	3.26549609192142e-39	2633
CHD9	8.84055344153812e-93	-0.359131185299376	0.539	0.562	3.00808671401776e-88	80205
GADD45G	3.32246530915814e-82	-0.359608963043268	0.114	0.17	1.13050204609415e-77	10912
BAZ2B	9.51117817390184e-101	-0.360132282379412	0.583	0.596	3.23627348545184e-96	29994
KCNJ3	4.8257230841152e-46	-0.360852885122356	0.142	0.183	1.64200053660104e-41	3760
GRAMD1C	3.84796166161642e-159	-0.361417077367736	0.083	0.159	1.3093074349816e-154	54762
MBP	3.06204030181713e-94	-0.362123024904421	0.189	0.255	1.0418898330963e-89	4155
MST1	5.10714869570005e-68	-0.362421604163836	0.41	0.44	1.7377584151989e-63	4485
ITCH	3.22310486260335e-124	-0.362535255098112	0.614	0.628	1.09669366054942e-119	83737
NCOR1	1.40414117375349e-78	-0.362587274891336	0.551	0.549	4.77773075781363e-74	9611
NDST1	5.29225814941704e-47	-0.362759936107474	0.309	0.342	1.80074375792064e-42	3340
CHIC2	1.28309581812589e-59	-0.362909471233824	0.202	0.249	4.36586183075515e-55	26511
SRSF4	3.05609993084037e-59	-0.36303328402807	0.409	0.432	1.03986856246774e-54	6429
WWC2	2.15654690799476e-58	-0.363739115533945	0.445	0.464	7.33786650914298e-54	80014
OAF	2.20535843555706e-55	-0.364759406402148	0.335	0.367	7.50395261282644e-51	220323
PTS	3.63583676875745e-85	-0.365631440557791	0.131	0.188	1.23712981893741e-80	5805
ADGRL2	1.11995486541863e-73	-0.36571881399579	0.303	0.366	3.81075842507343e-69	23266
MACROD2	2.06455450069403e-129	-0.366246079963859	0.612	0.641	7.02485314406151e-125	140733
TJP2	1.49508714397104e-68	-0.366825941671707	0.319	0.369	5.08718351607586e-64	9414
STOM	8.04966010091357e-41	-0.366832727926594	0.151	0.188	2.73897734593685e-36	2040
ZCCHC14	1.44997613277137e-51	-0.367119095495419	0.238	0.28	4.93368878936786e-47	23174
NOTCH2	2.01713525951874e-79	-0.3671649648899	0.179	0.237	6.86350443403845e-75	4853
HECTD1	5.52821509512506e-109	-0.367285034483682	0.569	0.587	1.88103046826725e-104	25831
APMAP	9.88640840170518e-61	-0.367380065097811	0.242	0.29	3.36394932276421e-56	57136
SLC25A25	6.25639961930653e-18	-0.367484720575479	0.27	0.282	2.12880253446524e-13	114789
MTUS2	3.49431802123896e-136	-0.368348961349076	0.057	0.119	1.18897664990677e-131	23281
LGR4	1.31049115807866e-51	-0.368763744181136	0.489	0.5	4.45907721447843e-47	55366
NFKBIZ	1.13149286209912e-52	-0.369004991187909	0.148	0.19	3.85001761257848e-48	64332
CHRNA4	5.75407250684247e-145	-0.369201511385249	0.081	0.153	1.95788071117822e-140	1137
MASP1	2.2673221548154e-59	-0.369544629241751	0.286	0.329	7.71479036397487e-55	5648
HADHB	5.33812438517651e-55	-0.370163144034192	0.295	0.333	1.81635020330016e-50	3032
ADRA1B	8.40091110188391e-133	-0.370287994523802	0.122	0.199	2.85849401152702e-128	147
RAB27A	2.78102192282182e-47	-0.370338696094091	0.228	0.266	9.46270519459352e-43	5873
CAPN12	2.35110146201129e-32	-0.371901821209682	0.229	0.26	7.99985783463961e-28	147968
CDK14	1.60870303118005e-217	-0.372299784856941	0.597	0.66	5.47377293389325e-213	5218
CYP4F12	6.89180648947492e-89	-0.373504126121167	0.257	0.319	2.34500607610874e-84	66002
FOXO3	3.12411877709256e-15	-0.373553903054865	0.608	0.577	1.06301265509352e-10	2309
CDC14B	1.20825398935117e-104	-0.374299450293219	0.507	0.55	4.11120502416629e-100	8555
PUS10	5.10116068682036e-87	-0.374519029231222	0.173	0.234	1.7357209352975e-82	150962
SPAG9	2.8046895468943e-55	-0.374721748302519	0.429	0.449	9.54323665226254e-51	9043
ZSWIM6	1.22833851392314e-31	-0.374820404413843	0.483	0.481	4.17954462747487e-27	57688
MREG	4.27900452874183e-70	-0.375187846233237	0.317	0.365	1.45597408094969e-65	55686
LINC02762	3.67138626624306e-115	-0.375194662964314	0.083	0.143	1.24922589095186e-110	283140
UACA	4.99758077991664e-63	-0.376189952114509	0.227	0.276	1.70047683617444e-58	55075
MT1E	3.31848828893779e-254	-0.376519783304902	0.053	0.144	1.12914882519397e-249	4493
AFF1	7.0007964627588e-86	-0.377416597069622	0.408	0.45	2.38209100441831e-81	4299
ATF7IP2	1.41101658366243e-113	-0.377491569522971	0.496	0.541	4.80112502756977e-109	80063
GPC6	0	-0.37816199719928	0.679	0.87	0	10082
ANKH	8.68007125913259e-35	-0.3789865970948	0.359	0.375	2.95348104663246e-30	56172
PEMT	1.44152690253156e-106	-0.379632212475351	0.153	0.223	4.90493943855389e-102	10400
FAM9B	9.89511129281188e-159	-0.379748977480032	0.062	0.132	3.36691056849217e-154	171483
PECR	3.15731856915169e-69	-0.380158711356693	0.398	0.43	1.07430921633955e-64	55825
TF	0	-0.380196782472433	0.747	0.795	0	7018
KIFC3	1.5662240531861e-42	-0.380638402846904	0.303	0.334	5.32923396337103e-38	3801
WWOX	1.58453820927627e-305	-0.381079368328663	0.83	0.84	5.39154971088342e-301	51741
TMEM220-AS1	3.35275630641834e-105	-0.38269530306219	0.158	0.227	1.14080886082191e-100	101101775
SLC10A1	5.65610642825489e-239	-0.383146414920103	0.062	0.153	1.92454677327801e-234	6554
CTSB	4.81002323327962e-26	-0.384885806178382	0.236	0.259	1.63665850535572e-21	1508
GADD45A	9.16065451924173e-121	-0.385721145480094	0.073	0.134	3.11700430671719e-116	1647
PLD1	3.90812034000711e-102	-0.386535104643318	0.237	0.31	1.32977702689082e-97	5337
TGDS	2.70927992139465e-105	-0.38671681359174	0.104	0.166	9.21859586053744e-101	23483
IYD	1.04566017341873e-240	-0.387115223365146	0.043	0.125	3.55796330607458e-236	389434
MPDZ	3.91306414008761e-76	-0.387749394476085	0.387	0.422	1.33145920430621e-71	8777
F12	7.12583363944484e-74	-0.388199010998984	0.383	0.426	2.4246361541575e-69	2161
TRPV1	6.94070238220353e-88	-0.388380516620303	0.173	0.234	2.36164339256857e-83	7442
CNKSR3	4.37849044085238e-71	-0.388439682907739	0.392	0.43	1.48982515740443e-66	154043
FRRS1	2.68371209831338e-91	-0.388464797181685	0.329	0.385	9.13159878572112e-87	391059
PROZ	1.67805010406522e-210	-0.389363600085998	0.073	0.161	5.70973328409232e-206	8858
PER1	2.75168035044718e-118	-0.389397878869055	0.105	0.173	9.36286756043158e-114	5187
ACADL	2.0155965810646e-154	-0.390033772007259	0.087	0.162	6.85826892673041e-150	33
VAV2	7.73568946995703e-64	-0.391314687949645	0.448	0.48	2.63214569904758e-59	7410
ARHGAP29	2.08678788522063e-63	-0.391714119746297	0.339	0.376	7.10050445825173e-59	9411
UPP2	1.79807946020892e-49	-0.392293349241054	0.125	0.165	6.11814517130686e-45	151531
LBP	2.96591533291816e-70	-0.393435746767371	0.266	0.321	1.00918235117873e-65	3929
DEPDC7	6.09588169313534e-126	-0.393563109509735	0.092	0.159	2.07418470490623e-121	91614
NNT	2.30241256812498e-61	-0.393842408591599	0.323	0.359	7.83418900430205e-57	23530
SPP2	1.32541703495842e-201	-0.39536663425589	0.105	0.202	4.50986400314952e-197	6694
MRPS6	2.46776344868079e-108	-0.396364053417494	0.113	0.176	8.39681191048126e-104	64968
HSPE1	0.288479270540004	-0.396415684593127	0.176	0.167	1	3336
SRSF11	3.65861707798708e-123	-0.396662480548562	0.717	0.703	1.24488104695588e-118	9295
WDPCP	1.51925080614748e-118	-0.39717877612178	0.516	0.565	5.16940279299742e-114	51057
ANKRD11	1.38121057425653e-139	-0.397530497998857	0.648	0.655	4.69970709996528e-135	29123
USP43	2.86509569511824e-187	-0.397530779428974	0.047	0.118	9.74877461220932e-183	124739
TRPM7	2.18262863454598e-107	-0.398357790294852	0.614	0.606	7.42661219190617e-103	54822
MAP3K20	8.71901959275014e-82	-0.398895275755703	0.304	0.355	2.96673360662916e-77	51776
FANCC	1.90446085245605e-81	-0.400749779359058	0.327	0.378	6.48011849656695e-77	2176
RORC	5.83597607510973e-96	-0.401173154859474	0.213	0.279	1.98574921931684e-91	6097
UTY	1.15446793750225e-82	-0.403019052505866	0.362	0.408	3.92819260414517e-78	7404
TM7SF3	1.26991046504131e-80	-0.403597465734473	0.256	0.312	4.32099734834955e-76	51768
ADORA2A-AS1	2.72058935966459e-110	-0.403661074636997	0.422	0.476	9.25707735519475e-106	646023
TCIM	6.61938535654344e-117	-0.40384317266158	0.071	0.131	2.25231206141747e-112	56892
EVI5	2.43996641112959e-109	-0.404433059898306	0.483	0.516	8.30222971050953e-105	7813
SLC27A5	4.61752398830481e-108	-0.405074674855318	0.317	0.388	1.5711587122606e-103	10998
PNN	5.53872392976759e-80	-0.406206446025194	0.392	0.427	1.88460620434272e-75	5411
CPN1	1.03663454715879e-152	-0.406496799673897	0.084	0.158	3.5272527101625e-148	1369
MEF2A	3.43015973267799e-99	-0.406584062761851	0.472	0.501	1.16714615064101e-94	4205
CNGA1	1.35659939153398e-135	-0.406905525332107	0.116	0.191	4.61596508963353e-131	1259
FEM1C	7.7190048434313e-37	-0.407862357936693	0.12	0.151	2.62646858802593e-32	56929
FASN	4.79018274129265e-09	-0.407917057790569	0.312	0.304	0.000162990757955224	2194
NT5DC1	1.47145474123276e-83	-0.408190656892361	0.38	0.422	5.0067719025186e-79	221294
CREB3L3	7.22471499113028e-57	-0.409472159516099	0.126	0.171	2.45828152288199e-52	84699
MRTFB	1.06570011426266e-98	-0.409515136962861	0.374	0.424	3.62615120879012e-94	57496
SAMD5	1.62766623595775e-107	-0.409843360963196	0.143	0.213	5.53829713446984e-103	389432
GRAMD2B	2.23658701201484e-75	-0.410175169096974	0.413	0.443	7.61021096708169e-71	65983
IL4R	9.8370517151536e-70	-0.4117420840056	0.21	0.262	3.34715521659816e-65	3566
LINC00862	9.37333843784023e-99	-0.411940047506623	0.24	0.307	3.18937213685952e-94	554279
DCXR	2.20536569613839e-88	-0.412374930522116	0.334	0.391	7.50397731768049e-84	51181
FGA	1.66470586058717e-172	-0.413170131007877	0.494	0.57	5.66432816123392e-168	2243
LINC00174	2.46508981560365e-62	-0.414457428714857	0.282	0.322	8.38771460657299e-58	285908
PLGLB1	6.42316118255345e-253	-0.415283341779556	0.071	0.167	2.18554482397564e-248	5343
F2	4.59487604358995e-141	-0.415599162879108	0.397	0.473	1.56345252259192e-136	2147
GLS2	0	-0.416044929489971	0.026	0.121	0	27165
PPFIBP1	1.1114337783917e-86	-0.416062098673265	0.254	0.312	3.78176457435558e-82	8496
LMBRD1	4.1951131327533e-95	-0.416283063604222	0.244	0.305	1.42742919455064e-90	55788
PTCHD1-AS	4.453494127026e-80	-0.416285541943199	0.075	0.123	1.51534591166187e-75	100873065
WWC1	1.51938339684726e-17	-0.417524485909882	0.337	0.343	5.16985394611248e-13	23286
HOOK1	4.17736632911587e-141	-0.418105033884543	0.13	0.208	1.42139066714497e-136	51361
MAP3K13	6.3300413684165e-41	-0.418208929277839	0.533	0.518	2.1538598760174e-36	9175
PTPN3	4.75188296647154e-112	-0.419356405861101	0.299	0.368	1.61687569817161e-107	5774
EEPD1	7.88103870211996e-83	-0.419487904177593	0.409	0.448	2.68160222878334e-78	80820
CYP39A1	1.62777564867482e-162	-0.419936291961968	0.077	0.151	5.53866942218096e-158	51302
SMIM2-AS1	1.14059153753306e-199	-0.420342314487821	0.058	0.136	3.88097676561e-195	101929212
DMD	8.56021057923161e-227	-0.421620452883627	0.404	0.506	2.91269725168935e-222	1756
CYP3A4	9.21489271689926e-98	-0.421663861151862	0.43	0.501	3.13545939585214e-93	1576
PLEKHG1	1.2001223417377e-134	-0.428148354017189	0.173	0.254	4.08353627999669e-130	57480
LRRK2	4.74099707395671e-246	-0.428879825489318	0.062	0.154	1.61317166438451e-241	120892
BLNK	2.82677213917351e-154	-0.429059564026986	0.155	0.24	9.61837488075179e-150	29760
DUSP1	3.51294165235822e-187	-0.429531654086892	0.12	0.214	1.19531352663141e-182	1843
RAB17	1.24454340697147e-188	-0.429644044730705	0.113	0.205	4.23468339656113e-184	64284
DERA	3.92415239733409e-107	-0.430096993912349	0.264	0.329	1.3352320947169e-102	51071
RDH16	1.30859219463043e-182	-0.430602554533587	0.113	0.205	4.45261580144951e-178	8608
PZP	1.39813347510745e-216	-0.431126031652388	0.031	0.101	4.75728896240063e-212	5858
NFIC	2.09570765230318e-129	-0.432206685682425	0.496	0.543	7.13085485772679e-125	4782
STEAP3	5.79308623355558e-252	-0.432405002997644	0.08	0.181	1.97115552182962e-247	55240
MDN1	2.57717694292276e-69	-0.432740754232868	0.38	0.414	8.769102265989e-65	23195
TEAD1	3.09887318085243e-182	-0.432959574909386	0.697	0.695	1.05442258851685e-177	7003
CRPPA	3.71922207333908e-122	-0.433061783476948	0.227	0.303	1.26550250267436e-117	729920
DOCK10	2.31041789158941e-218	-0.43576641375028	0.057	0.141	7.86142791792212e-214	55619
PLCL2	4.21370629821499e-160	-0.436210436689669	0.126	0.209	1.43375570503063e-155	23228
NR1H4	2.92335225742489e-295	-0.436841906300671	0.65	0.712	9.94699839111393e-291	9971
REPS2	4.56491264210555e-142	-0.437799186400834	0.141	0.22	1.55325717560283e-137	9185
ALDH2	7.95953532611537e-99	-0.437865612466015	0.336	0.394	2.70831149006402e-94	217
ABHD18	1.72022775378207e-106	-0.438207499930763	0.215	0.285	5.85324695501885e-102	80167
ATF3	1.13899666359716e-84	-0.438648650855206	0.078	0.129	3.87555004755571e-80	467
CYP4A11	1.57826135926518e-247	-0.441011334156895	0.134	0.25	5.3701921010357e-243	1579
PANK1	4.60529296759867e-99	-0.44217205568029	0.259	0.322	1.56699698515512e-94	53354
DDAH1	7.25439139638085e-117	-0.442493124206974	0.266	0.34	2.46837921653255e-112	23576
CYP4V2	2.36665887038193e-195	-0.443304261558251	0.13	0.225	8.05279347236156e-191	285440
EXPH5	1.35442639061767e-163	-0.443459461117968	0.143	0.233	4.6085712367157e-159	23086
SPIRE1	2.06622962891144e-168	-0.444233863317802	0.116	0.202	7.03055293533405e-164	56907
TAFA5	8.29416322700509e-133	-0.445009682404706	0.067	0.132	2.82217197962075e-128	25817
CNTN3	9.63119970136744e-155	-0.445220125875229	0.094	0.17	3.27711201038729e-150	5067
ASGR1	3.63567682762722e-154	-0.445871003539599	0.606	0.627	1.23707539736844e-149	432
PPP1R3B	3.12092809462869e-103	-0.445969844513424	0.148	0.213	1.06192699347836e-98	79660
PPP1R1C	1.72261425580988e-241	-0.445991655894888	0.067	0.16	5.86136726681868e-237	151242
LPIN2	1.55797557976296e-80	-0.446341134822607	0.485	0.505	5.30116770770143e-76	9663
MUC3A	1.42986377571364e-183	-0.446382891266713	0.072	0.151	4.86525448324324e-179	4584
ADH1B	1.44618691058311e-123	-0.446687816068428	0.526	0.575	4.92079558195008e-119	125
SRD5A2	1.15458274569471e-153	-0.447421530309938	0.17	0.26	3.9285832505008e-149	6716
FOS	1.88161107152915e-103	-0.448324442600581	0.06	0.113	6.40236983198509e-99	2353
TTTY14	3.14260964745307e-59	-0.448758459029209	0.314	0.357	1.06930435864238e-54	83869
ABCA9	3.60958028552952e-115	-0.448889275025985	0.219	0.291	1.22819578795428e-110	10350
USP15	7.86132815034082e-110	-0.449777116252023	0.417	0.457	2.67489551643497e-105	9958
VWA8	6.85914740132608e-226	-0.451415523743788	0.665	0.668	2.33389349477521e-221	23078
GSE1	2.48398171561376e-131	-0.451726052178572	0.369	0.44	8.45199618554737e-127	23199
LINC02197	5.95259009000973e-137	-0.451943079550183	0.156	0.237	2.02542830402671e-132	102724392
ACOT12	2.67502543257501e-120	-0.452576288679854	0.289	0.365	9.10204153687973e-116	134526
TKFC	6.12979158415001e-154	-0.452862115821246	0.102	0.177	2.08572288442288e-149	26007
THRB	2.54131133033262e-263	-0.453015889424278	0.715	0.731	8.64706593258978e-259	7068
MICU1	2.49476541902176e-150	-0.453785726988982	0.518	0.55	8.48868881476344e-146	10367
LINC01093	0	-0.454396560244406	0.025	0.118	0	100506229
LARGE1	1.86312026285555e-245	-0.456664934266064	0.632	0.67	6.3394530063923e-241	9215
ABCC3	1.03574914188692e-182	-0.457590586776042	0.483	0.561	3.52424003018444e-178	8714
ACMSD	2.21847053606434e-191	-0.457745974546007	0.371	0.477	7.54856784601252e-187	130013
CDC37L1	2.41321623560681e-127	-0.457853701359513	0.127	0.2	8.21120956327574e-123	55664
GNG12-AS1	2.22272611285329e-101	-0.458104506694302	0.232	0.299	7.5630478715946e-97	100289178
SH3RF1	1.47978158394969e-120	-0.458553688570496	0.252	0.326	5.03510481754722e-116	57630
SEC14L2	5.37568177973495e-112	-0.458732255616223	0.216	0.286	1.82912948237261e-107	23541
RNF165	0	-0.459044685295122	0.042	0.143	0	494470
EPB41L5	1.76616503481605e-156	-0.459080616981578	0.503	0.544	6.00955314746508e-152	57669
LINC00261	3.38782580212848e-58	-0.459125592281771	0.268	0.306	1.15274160743224e-53	140828
ARRDC3	5.99057355738389e-62	-0.459577345428716	0.171	0.218	2.03835255863544e-57	57561
JUN	1.22617966633391e-37	-0.460481458539952	0.177	0.211	4.17219893266776e-33	3725
